pair,fmt,I,rmse,rate_Hz,rel
24bits,float24,1.864321608040201,8.729100502631225e-07,9990.0,5.374915912968802e-10
24bits,posit20,1.864321608040201,8.729100502631225e-07,9990.0,5.374915912968802e-10
24bits,posit24,1.864321608040201,2.697534530935555e-07,9990.0,1.660998320701874e-10
24bits,float24,1.8733668341708543,4.674918268527844e-06,9990.0,2.883644904069782e-09
24bits,posit20,1.8733668341708543,4.674918268527844e-06,9990.0,2.883644904069782e-09
24bits,posit24,1.8733668341708543,1.5033450882869155e-07,9990.0,9.273131964854755e-11
24bits,float24,1.8824120603015073,3.6516737096607238e-06,9990.0,2.256454863180018e-09
24bits,posit20,1.8824120603015073,1.1735790676958122e-06,9990.0,7.251820412165258e-10
24bits,posit24,1.8824120603015073,3.273412664332175e-08,9990.0,2.022718488261005e-11
24bits,float24,1.8914572864321606,2.6284291510182964e-06,9990.0,1.6270438071360083e-09
24bits,posit20,1.8914572864321606,2.6284291510182964e-06,9990.0,1.6270438071360083e-09
24bits,posit24,1.8914572864321606,2.1580276234002838e-07,9990.0,1.3358569999581584e-10
24bits,float24,1.9005025125628139,1.6051845923758689e-06,9990.0,9.953999172313783e-10
24bits,posit20,1.9005025125628139,3.220068184980667e-06,9990.0,1.9968143352690552e-09
24bits,posit24,1.9005025125628139,2.0428519913283196e-07,9990.0,1.2668042745628432e-10
24bits,float24,1.9095477386934672,5.819400335087483e-07,9990.0,3.6151129075709865e-10
24bits,posit20,1.9095477386934672,5.819400335087483e-07,9990.0,3.6151129075709865e-10
24bits,posit24,1.9095477386934672,2.1216563660818667e-08,9990.0,1.3180099104382048e-11
24bits,float24,1.9185929648241205,4.383948251998163e-06,9990.0,2.7282328545341366e-09
24bits,posit20,1.9185929648241205,4.383948251998163e-06,9990.0,2.7282328545341366e-09
24bits,posit24,1.9185929648241205,1.6185207181119462e-07,9990.0,1.0072430478358316e-10
24bits,float24,1.9276381909547737,3.360703693131043e-06,9990.0,2.0951735328268845e-09
24bits,posit20,1.9276381909547737,1.4645490844501862e-06,9990.0,9.130482064031902e-10
24bits,posit24,1.9276381909547737,2.582358898863591e-07,9990.0,1.6099277149061065e-10
24bits,float24,1.936683417085427,2.337459134263922e-06,9990.0,1.4598523874215916e-09
24bits,posit20,1.936683417085427,2.337459134263922e-06,9990.0,1.4598523874215916e-09
24bits,posit24,1.936683417085427,7.516725441434578e-08,9990.0,4.6945460651770643e-11
24bits,float24,1.9457286432160803,1.3142145756214948e-06,9990.0,8.222572750426846e-10
24bits,posit20,1.9457286432160803,3.511038201735041e-06,9990.0,2.1967316128450067e-09
24bits,posit24,1.9457286432160803,1.0790138128236087e-07,9990.0,6.751005307076175e-11
24bits,float24,1.9547738693467336,2.9097001675437413e-07,9990.0,1.8237596490883512e-10
24bits,posit20,1.9547738693467336,2.9097001675437413e-07,9990.0,1.8237596490883512e-10
24bits,posit24,1.9547738693467336,2.9097001675437413e-07,9990.0,1.8237596490883512e-10
24bits,float24,1.9638190954773869,4.0929782354684824e-06,9990.0,2.570029528914235e-09
24bits,posit20,1.9638190954773869,4.0929782354684824e-06,9990.0,2.570029528914235e-09
24bits,posit24,1.9638190954773869,1.2911794471848618e-07,9990.0,8.107468731781399e-11
24bits,float24,1.9728643216080402,3.0697336763766686e-06,9990.0,1.930990299147327e-09
24bits,posit20,1.9728643216080402,1.7555191009798672e-06,9990.0,1.1042946103263221e-09
24bits,posit24,1.9728643216080402,5.395069030414042e-08,9990.0,3.3937230584955096e-11
24bits,float24,1.9819095477386934,2.046489117509548e-06,9990.0,1.2896473030217553e-09
24bits,posit20,1.9819095477386934,2.046489117509548e-06,9990.0,1.2896473030217553e-09
24bits,posit24,1.9819095477386934,2.3701932600084704e-07,9990.0,1.493637722896909e-10
24bits,float24,1.9909547738693467,1.0232445588671206e-06,9990.0,6.459880602623008e-10
24bits,posit20,1.9909547738693467,3.8020082187141086e-06,9990.0,2.4002589537614117e-09
24bits,posit24,1.9909547738693467,1.8306863547201327e-07,9990.0,1.1557369320816437e-10
24bits,float24,2.0,0.0,9990.0,0.0
24bits,posit20,2.0,0.0,9990.0,0.0
24bits,posit24,2.0,0.0,9990.0,0.0
32bits,float32,0.2,7.529619727139046e-08,1990.0,1.1377628656035005e-09
32bits,posit32,0.2,7.529619727139046e-08,1990.0,1.1377628656035005e-09
32bits,float32,0.20904522613065327,1.316737470212763e-07,1990.0,2.0004750248578285e-09
32bits,posit32,0.20904522613065327,1.316737470212763e-07,1990.0,2.0004750248578285e-09
32bits,float32,0.21809045226130655,1.867539850211724e-07,1990.0,2.858580345455465e-09
32bits,posit32,0.21809045226130655,1.867539850211724e-07,1990.0,2.858580345455465e-09
32bits,float32,0.2271356783919598,1.3114113124691047e-07,1990.0,2.0182899416618052e-09
32bits,posit32,0.2271356783919598,1.3114113124691047e-07,1990.0,2.0182899416618052e-09
32bits,float32,0.2361809045226131,7.515250958332471e-08,1990.0,1.1629709192769824e-09
32bits,posit32,0.2361809045226131,7.515250958332471e-08,1990.0,1.1629709192769824e-09
32bits,float32,0.24522613065326634,1.4638994941054219e-08,2490.0,2.1599422570685522e-10
32bits,posit32,0.24522613065326634,1.4638994941054219e-08,2490.0,2.1599422570685522e-10
32bits,float32,0.2542713567839196,2.8129834737649426e-08,2490.0,4.1676700529417644e-10
32bits,posit32,0.2542713567839196,2.8129834737649426e-08,2490.0,4.1676700529417644e-10
32bits,float32,0.2633165829145729,2.1470529109790474e-07,2490.0,3.1942857156611884e-09
32bits,posit32,0.2633165829145729,2.1470529109790474e-07,2490.0,3.1942857156611884e-09
32bits,float32,0.2723618090452261,1.1366751002238461e-07,2490.0,1.6981729024033692e-09
32bits,posit32,0.2723618090452261,1.1366751002238461e-07,2490.0,1.6981729024033692e-09
32bits,float32,0.2814070351758794,1.282495513085792e-07,2490.0,1.9280840718005716e-09
32bits,posit32,0.2814070351758794,1.282495513085792e-07,2490.0,1.9280840718005716e-09
32bits,float32,0.2904522613065327,1.9778930046007293e-07,2490.0,2.985982912947231e-09
32bits,posit32,0.2904522613065327,1.9778930046007293e-07,2490.0,2.985982912947231e-09
32bits,float32,0.29949748743718596,4.331984512701977e-08,2490.0,6.567429034110692e-10
32bits,posit32,0.29949748743718596,4.331984512701977e-08,2490.0,6.567429034110692e-10
32bits,float32,0.3085427135678392,2.8271901019849057e-07,2490.0,4.3042464024738755e-09
32bits,posit32,0.3085427135678392,2.8271901019849057e-07,2490.0,4.3042464024738755e-09
32bits,float32,0.31758793969849247,4.160984616823728e-08,2490.0,6.36182371210615e-10
32bits,posit32,0.31758793969849247,4.160984616823728e-08,2490.0,6.36182371210615e-10
32bits,float32,0.3266331658291457,1.3768601859315673e-07,3320.0,1.950591560586613e-09
32bits,posit32,0.3266331658291457,1.3768601859315673e-07,3320.0,1.950591560586613e-09
32bits,float32,0.335678391959799,8.733227820533097e-08,3320.0,1.2408113114925285e-09
32bits,posit32,0.335678391959799,8.733227820533097e-08,3320.0,1.2408113114925285e-09
32bits,float32,0.34472361809045227,7.90711143204922e-08,3320.0,1.126698544596962e-09
32bits,posit32,0.34472361809045227,7.90711143204922e-08,3320.0,1.126698544596962e-09
32bits,float32,0.35376884422110555,1.4594717867054338e-07,3320.0,2.0856863301422627e-09
32bits,posit32,0.35376884422110555,1.4594717867054338e-07,3320.0,2.0856863301422627e-09
32bits,float32,0.36281407035175883,2.0456210124657758e-08,3320.0,2.931881727550448e-10
32bits,posit32,0.36281407035175883,2.0456210124657758e-08,3320.0,2.931881727550448e-10
32bits,float32,0.37185929648241206,1.8685959897617992e-07,3320.0,2.6860197104061117e-09
32bits,posit32,0.37185929648241206,1.8685959897617992e-07,3320.0,2.6860197104061117e-09
32bits,float32,0.38090452261306534,3.81586958671799e-08,3320.0,5.501288924277004e-10
32bits,posit32,0.38090452261306534,3.81586958671799e-08,3320.0,5.501288924277004e-10
32bits,float32,0.38994974874371857,1.2824469124081415e-07,3320.0,1.8543518557045281e-09
32bits,posit32,0.38994974874371857,1.2824469124081415e-07,3320.0,1.8543518557045281e-09
32bits,float32,0.39899497487437185,9.606922214943417e-08,3320.0,1.3971949885240566e-09
32bits,posit32,0.39899497487437185,9.606922214943417e-08,3320.0,1.3971949885240566e-09
32bits,float32,0.40804020100502514,6.912297418697289e-08,3320.0,1.0082560377442145e-09
32bits,posit32,0.40804020100502514,6.912297418697289e-08,3320.0,1.0082560377442145e-09
32bits,float32,0.4170854271356784,1.542574770541926e-07,3320.0,2.2567050481593133e-09
32bits,posit32,0.4170854271356784,1.542574770541926e-07,3320.0,2.2567050481593133e-09
32bits,float32,0.42613065326633165,1.0934704852980788e-08,3320.0,1.6044282984248453e-10
32bits,posit32,0.42613065326633165,1.0934704852980788e-08,3320.0,1.6044282984248453e-10
32bits,float32,0.43517587939698493,1.761268956608828e-07,3320.0,2.5919595025730674e-09
32bits,posit32,0.43517587939698493,1.761268956608828e-07,3320.0,2.5919595025730674e-09
32bits,float32,0.44422110552763816,4.7253555581861476e-08,3320.0,6.974785859565938e-10
32bits,posit32,0.44422110552763816,4.7253555581861476e-08,3320.0,6.974785859565938e-10
32bits,float32,0.45326633165829144,1.1793863357644192e-07,3320.0,1.7460271386256356e-09
32bits,posit32,0.45326633165829144,1.1793863357644192e-07,3320.0,1.7460271386256356e-09
32bits,float32,0.4623115577889447,1.054418213840001e-07,3320.0,1.5657087332294143e-09
32bits,posit32,0.4623115577889447,1.054418213840001e-07,3320.0,1.5657087332294143e-09
32bits,float32,0.471356783919598,5.97503659687818e-08,3320.0,8.899109051891755e-10
32bits,posit32,0.471356783919598,5.97503659687818e-08,3320.0,8.899109051891755e-10
32bits,float32,0.48040201005025124,1.636300870888588e-07,3320.0,2.444453340319943e-09
32bits,posit32,0.48040201005025124,1.636300870888588e-07,3320.0,2.444453340319943e-09
32bits,float32,0.4894472361809045,8.70329076153131e-10,4980.0,1.1046495017581006e-11
32bits,posit32,0.4894472361809045,8.70329076153131e-10,4980.0,1.1046495017581006e-11
32bits,float32,0.4984924623115578,9.153429937883177e-08,4990.0,1.173138185111113e-09
32bits,posit32,0.4984924623115578,9.153429937883177e-08,4990.0,1.173138185111113e-09
32bits,float32,0.507537688442211,1.8221113102840227e-07,4990.0,2.33919779281118e-09
32bits,posit32,0.507537688442211,1.8221113102840227e-07,4990.0,2.33919779281118e-09
32bits,float32,0.5165829145728643,5.959375309712893e-08,4990.0,7.663387642829894e-10
32bits,posit32,0.5165829145728643,5.959375309712893e-08,4990.0,7.663387642829894e-10
32bits,float32,0.5256281407035176,6.302361491588453e-08,4990.0,8.118067765196574e-10
32bits,posit32,0.5256281407035176,6.302361491588453e-08,4990.0,8.118067765196574e-10
32bits,float32,0.5346733668341708,1.8564098288908676e-07,4990.0,2.3952663891605585e-09
32bits,posit32,0.5346733668341708,1.8564098288908676e-07,4990.0,2.3952663891605585e-09
32bits,float32,0.543718592964824,1.1833005312744099e-07,4990.0,1.5293501138281666e-09
32bits,posit32,0.543718592964824,1.1833005312744099e-07,4990.0,1.5293501138281666e-09
32bits,float32,0.5527638190954773,4.287324734037649e-09,4990.0,5.550491613189537e-11
32bits,posit32,0.5527638190954773,4.287324734037649e-09,4990.0,5.550491613189537e-11
32bits,float32,0.5618090452261306,1.269046927072398e-07,4990.0,1.6457249775072751e-09
32bits,posit32,0.5618090452261306,1.269046927072398e-07,4990.0,1.6457249775072751e-09
32bits,float32,0.5708542713567839,1.77066343359326e-07,4990.0,2.3001249466277083e-09
32bits,posit32,0.5708542713567839,1.77066343359326e-07,4990.0,2.3001249466277083e-09
32bits,float32,0.5798994974874372,5.4448970392046814e-08,4990.0,7.085038820499544e-10
32bits,posit32,0.5798994974874372,5.4448970392046814e-08,4990.0,7.085038820499544e-10
32bits,float32,0.5889447236180905,6.81683976710047e-08,4990.0,8.885341608091932e-10
32bits,posit32,0.5889447236180905,6.81683976710047e-08,4990.0,8.885341608091932e-10
32bits,float32,0.5979899497487438,1.9078576569424498e-07,4990.0,2.49101778024272e-09
32bits,posit32,0.5979899497487438,1.9078576569424498e-07,4990.0,2.49101778024272e-09
32bits,float32,0.607035175879397,1.1318526538817185e-07,4990.0,1.4803414707064515e-09
32bits,posit32,0.607035175879397,1.1318526538817185e-07,4990.0,1.4803414707064515e-09
32bits,float32,0.6160804020100503,9.432102474826718e-09,4990.0,1.235728383898183e-10
32bits,posit32,0.6160804020100503,9.432102474826718e-09,4990.0,1.235728383898183e-10
32bits,float32,0.6251256281407035,1.320494755021712e-07,4990.0,1.732985952653001e-09
32bits,posit32,0.6251256281407035,1.320494755021712e-07,4990.0,1.732985952653001e-09
32bits,float32,0.6341708542713568,1.7192156056429432e-07,4990.0,2.2601325727347904e-09
32bits,posit32,0.6341708542713568,1.7192156056429432e-07,4990.0,2.2601325727347904e-09
32bits,float32,0.6432160804020101,4.9304187537149364e-08,4990.0,6.492828736840354e-10
32bits,posit32,0.6432160804020101,4.9304187537149364e-08,4990.0,6.492828736840354e-10
32bits,float32,0.6522613065326632,7.331318539011902e-08,4990.0,9.671195691214868e-10
32bits,posit32,0.6522613065326632,7.331318539011902e-08,4990.0,9.671195691214868e-10
32bits,float32,0.6613065326633165,1.941666030223673e-07,4990.0,2.572501237336125e-09
32bits,posit32,0.6613065326633165,1.941666030223673e-07,4990.0,2.572501237336125e-09
32bits,float32,0.6703517587939698,1.0706779333230038e-07,4990.0,1.4209539899796933e-09
32bits,posit32,0.6703517587939698,1.0706779333230038e-07,4990.0,1.4209539899796933e-09
32bits,float32,0.6793969849246231,1.4445655097892599e-08,4990.0,1.9204357438979844e-10
32bits,posit32,0.6793969849246231,1.4445655097892599e-08,4990.0,1.9204357438979844e-10
32bits,float32,0.6884422110552764,1.3595910350794902e-07,4990.0,1.8105623378435886e-09
32bits,posit32,0.6884422110552764,1.3595910350794902e-07,4990.0,1.8105623378435886e-09
32bits,float32,0.6974874371859296,1.6527529280644557e-07,4990.0,2.2047383476535503e-09
32bits,posit32,0.6974874371859296,1.6527529280644557e-07,4990.0,2.2047383476535503e-09
32bits,float32,0.7065326633165829,4.376183436798899e-08,4990.0,5.847764222438982e-10
32bits,posit32,0.7065326633165829,4.376183436798899e-08,4990.0,5.847764222438982e-10
32bits,float32,0.7155778894472362,7.775161404206744e-08,4990.0,1.0407591867374176e-09
32bits,posit32,0.7155778894472362,7.775161404206744e-08,4990.0,1.0407591867374176e-09
32bits,float32,0.7246231155778895,1.9926506743116013e-07,4990.0,2.671897587455045e-09
32bits,posit32,0.7246231155778895,1.9926506743116013e-07,4990.0,2.671897587455045e-09
32bits,float32,0.7336683417085428,1.0196932893352573e-07,4990.0,1.3696427213432714e-09
32bits,posit32,0.7336683417085428,1.0196932893352573e-07,4990.0,1.3696427213432714e-09
32bits,float32,0.7427135678391961,1.9544119536840136e-08,4990.0,2.6296880993627886e-10
32bits,posit32,0.7427135678391961,1.9544119536840136e-08,4990.0,2.6296880993627886e-10
32bits,float32,0.7517587939698491,1.410575779351238e-07,4990.0,1.9012370048390275e-09
32bits,posit32,0.7517587939698491,1.410575779351238e-07,4990.0,1.9012370048390275e-09
32bits,float32,0.7608040201005024,1.601768183692526e-07,4990.0,2.1626812553949053e-09
32bits,posit32,0.7608040201005024,1.601768183692526e-07,4990.0,2.1626812553949053e-09
32bits,float32,0.7698492462311557,3.866336996921436e-08,4990.0,5.229340148136743e-10
32bits,posit32,0.7698492462311557,3.866336996921436e-08,4990.0,5.229340148136743e-10
32bits,float32,0.778894472361809,8.285007850115151e-08,4990.0,1.1225243372998294e-09
32bits,posit32,0.778894472361809,8.285007850115151e-08,4990.0,1.1225243372998294e-09
32bits,float32,0.7879396984924623,2.0436353186008947e-07,4990.0,2.7737238560172673e-09
32bits,posit32,0.7879396984924623,2.0436353186008947e-07,4990.0,2.7737238560172673e-09
32bits,float32,0.7969849246231155,9.687085943509594e-08,4990.0,1.3170773647101993e-09
32bits,posit32,0.7969849246231155,9.687085943509594e-08,4990.0,1.3170773647101993e-09
32bits,float32,0.8060301507537688,2.4642589005115208e-08,4990.0,3.3563258170251877e-10
32bits,posit32,0.8060301507537688,2.4642589005115208e-08,4990.0,3.3563258170251877e-10
32bits,float32,0.8150753768844221,1.4615603737499872e-07,4990.0,1.994139455054812e-09
32bits,posit32,0.8150753768844221,1.4615603737499872e-07,4990.0,1.994139455054812e-09
32bits,float32,0.8241206030150754,1.5507835389003196e-07,4990.0,2.1195920437648374e-09
32bits,posit32,0.8241206030150754,1.5507835389003196e-07,4990.0,2.1195920437648374e-09
32bits,float32,0.8331658291457287,3.3564910479048186e-08,4990.0,4.595685210663947e-10
32bits,posit32,0.8331658291457287,3.3564910479048186e-08,4990.0,4.595685210663947e-10
32bits,float32,0.842211055276382,8.794854790911714e-08,4990.0,1.2063087808088378e-09
32bits,posit32,0.842211055276382,8.794854790911714e-08,4990.0,1.2063087808088378e-09
32bits,float32,0.8512562814070352,2.0946200626712772e-07,4990.0,2.8780707813225583e-09
32bits,posit32,0.8512562814070352,2.0946200626712772e-07,4990.0,2.8780707813225583e-09
32bits,float32,0.8603015075376885,9.177239498603003e-08,4990.0,1.2632114023664747e-09
32bits,posit32,0.8603015075376885,9.177239498603003e-08,4990.0,1.2632114023664747e-09
32bits,float32,0.8693467336683416,2.9741053434044562e-08,4990.0,4.100996968636072e-10
32bits,posit32,0.8693467336683416,2.9741053434044562e-08,4990.0,4.100996968636072e-10
32bits,float32,0.8783919597989949,1.5125450682313724e-07,4990.0,2.089353519456186e-09
32bits,posit32,0.8783919597989949,1.5125450682313724e-07,4990.0,2.089353519456186e-09
32bits,float32,0.8874371859296482,1.4997989445015705e-07,4990.0,2.0754321126824097e-09
32bits,posit32,0.8874371859296482,1.4997989445015705e-07,4990.0,2.0754321126824097e-09
32bits,float32,0.8964824120603014,2.84664360418552e-08,4990.0,3.946225093195687e-10
32bits,posit32,0.8964824120603014,2.84664360418552e-08,4990.0,3.946225093195687e-10
32bits,float32,0.9055276381909547,9.304701235818304e-08,4990.0,1.2921884253243232e-09
32bits,posit32,0.9055276381909547,9.304701235818304e-08,4990.0,1.2921884253243232e-09
32bits,float32,0.914572864321608,2.081873790074302e-07,4990.0,2.896368817327664e-09
32bits,posit32,0.914572864321608,2.081873790074302e-07,4990.0,2.896368817327664e-09
32bits,float32,0.9236180904522613,8.667393551600042e-08,4990.0,1.2079958269144596e-09
32bits,posit32,0.9236180904522613,8.667393551600042e-08,4990.0,1.2079958269144596e-09
32bits,float32,0.9326633165829146,3.4839517913265194e-08,4990.0,4.864384660628061e-10
32bits,posit32,0.9326633165829146,3.4839517913265194e-08,4990.0,4.864384660628061e-10
32bits,float32,0.9417085427135679,1.5635298127044858e-07,4990.0,2.186966885143775e-09
32bits,posit32,0.9417085427135679,1.5635298127044858e-07,4990.0,2.186966885143775e-09
32bits,float32,0.9507537688442211,1.4488142503217327e-07,4990.0,2.030160769081588e-09
32bits,posit32,0.9507537688442211,1.4488142503217327e-07,4990.0,2.030160769081588e-09
32bits,float32,0.9597989949748744,2.3367971663217125e-08,4990.0,3.280362522317285e-10
32bits,posit32,0.9597989949748744,2.3367971663217125e-08,4990.0,3.280362522317285e-10
32bits,float32,0.9688442211055277,9.814547679713057e-08,4990.0,1.3802432812758875e-09
32bits,posit32,0.9688442211055277,9.814547679713057e-08,4990.0,1.3802432812758875e-09
32bits,float32,0.977889447236181,2.030889144779183e-07,4990.0,2.861261360939655e-09
32bits,posit32,0.977889447236181,2.030889144779183e-07,4990.0,2.861261360939655e-09
32bits,float32,0.986934673366834,8.157546107880743e-08,4990.0,1.151378842119037e-09
32bits,posit32,0.986934673366834,8.157546107880743e-08,4990.0,1.151378842119037e-09
32bits,float32,0.9959798994974873,1.7806758610213756e-09,9990.0,9.3787019381191e-13
32bits,posit32,0.9959798994974873,1.7806758610213756e-09,9990.0,9.3787019381191e-13
32bits,float32,1.0050251256281406,7.198477004497765e-09,9990.0,3.797110662777183e-12
32bits,posit32,1.0050251256281406,7.198477004497765e-09,9990.0,3.797110662777183e-12
32bits,float32,1.014070351758794,1.2616277923280813e-08,9990.0,6.664992102436102e-12
32bits,posit32,1.014070351758794,1.2616277923280813e-08,9990.0,6.664992102436102e-12
32bits,float32,1.0231155778894472,1.80340790667572e-08,9990.0,9.541553981460059e-12
32bits,posit32,1.0231155778894472,1.80340790667572e-08,9990.0,9.541553981460059e-12
32bits,float32,1.0321608040201005,1.424540711286435e-08,9990.0,7.548449479563628e-12
32bits,posit32,1.0321608040201005,1.424540711286435e-08,9990.0,7.548449479563628e-12
32bits,float32,1.0412060301507537,8.82760596938796e-09,9990.0,4.684730046216104e-12
32bits,posit32,1.0412060301507537,8.82760596938796e-09,9990.0,4.684730046216104e-12
32bits,float32,1.050251256281407,3.40980482591157e-09,9990.0,1.8123033578347522e-12
32bits,posit32,1.050251256281407,3.40980482591157e-09,9990.0,1.8123033578347522e-12
32bits,float32,1.0592964824120603,2.007996092871477e-09,9990.0,1.068870238582607e-12
32bits,posit32,1.0592964824120603,2.007996092871477e-09,9990.0,1.068870238582607e-12
32bits,float32,1.0683417085427136,7.425797236347866e-09,9990.0,3.95883099727132e-12
32bits,posit32,1.0683417085427136,7.425797236347866e-09,9990.0,3.95883099727132e-12
32bits,float32,1.0773869346733669,1.2843598604517596e-08,9990.0,6.8576191784352455e-12
32bits,posit32,1.0773869346733669,1.2843598604517596e-08,9990.0,6.8576191784352455e-12
32bits,float32,1.0864321608040202,1.8261399298607303e-08,9990.0,9.765274807983073e-12
32bits,posit32,1.0864321608040202,1.8261399298607303e-08,9990.0,9.765274807983073e-12
32bits,float32,1.0954773869346734,1.4018086881014246e-08,9990.0,7.50764894761181e-12
32bits,posit32,1.0954773869346734,1.4018086881014246e-08,9990.0,7.50764894761181e-12
32bits,float32,1.1045226130653265,8.600285737537858e-09,9990.0,4.61311097879063e-12
32bits,posit32,1.1045226130653265,8.600285737537858e-09,9990.0,4.61311097879063e-12
32bits,float32,1.1135678391959798,3.1824845940614687e-09,9990.0,1.7096773836353576e-12
32bits,posit32,1.1135678391959798,3.1824845940614687e-09,9990.0,1.7096773836353576e-12
32bits,float32,1.122613065326633,2.23531654941492e-09,9990.0,1.2026929086322249e-12
32bits,posit32,1.122613065326633,2.23531654941492e-09,9990.0,1.2026929086322249e-12
32bits,float32,1.1316582914572864,7.65311769289131e-09,9990.0,4.124041222009727e-12
32bits,posit32,1.1316582914572864,7.65311769289131e-09,9990.0,4.124041222009727e-12
32bits,float32,1.1407035175879396,1.3070918836367698e-08,9990.0,7.054409135668667e-12
32bits,posit32,1.1407035175879396,1.3070918836367698e-08,9990.0,7.054409135668667e-12
32bits,float32,1.149748743718593,1.8488719755150745e-08,9990.0,9.99383836447206e-12
32bits,posit32,1.149748743718593,1.8488719755150745e-08,9990.0,9.99383836447206e-12
32bits,float32,1.1587939698492462,1.3790766424470803e-08,9990.0,7.465963767687526e-12
32bits,posit32,1.1587939698492462,1.3790766424470803e-08,9990.0,7.465963767687526e-12
32bits,float32,1.1678391959798995,8.372965280994414e-09,9990.0,4.539936731374525e-12
32bits,posit32,1.1678391959798995,8.372965280994414e-09,9990.0,4.539936731374525e-12
32bits,float32,1.1768844221105528,2.9551639128246834e-09,9990.0,1.604819395847912e-12
32bits,posit32,1.1768844221105528,2.9551639128246834e-09,9990.0,1.604819395847912e-12
32bits,float32,1.185929648241206,2.462636781265021e-09,9990.0,1.3394301766829195e-12
32bits,posit32,1.185929648241206,2.462636781265021e-09,9990.0,1.3394301766829195e-12
32bits,float32,1.1949748743718593,7.880437700048068e-09,9990.0,4.292855164604261e-12
32bits,posit32,1.1949748743718593,7.880437700048068e-09,9990.0,4.292855164604261e-12
32bits,float32,1.2040201005025124,1.3298239517604483e-08,9990.0,7.255498893247408e-12
32bits,posit32,1.2040201005025124,1.3298239517604483e-08,9990.0,7.255498893247408e-12
32bits,float32,1.2130653266331657,1.871604021169419e-08,9990.0,1.0227403485413565e-11
32bits,posit32,1.2130653266331657,1.871604021169419e-08,9990.0,1.0227403485413565e-11
32bits,float32,1.222110552763819,1.3563446192620702e-08,9990.0,7.423365102690983e-12
32bits,posit32,1.222110552763819,1.3563446192620702e-08,9990.0,7.423365102690983e-12
32bits,float32,1.2311557788944723,8.14564482445097e-09,9990.0,4.465156219990749e-12
32bits,posit32,1.2311557788944723,8.14564482445097e-09,9990.0,4.465156219990749e-12
32bits,float32,1.2402010050251255,2.7278439056679247e-09,9990.0,1.4976564027400776e-12
32bits,posit32,1.2402010050251255,2.7278439056679247e-09,9990.0,1.4976564027400776e-12
32bits,float32,1.2492462311557788,2.6899570131151223e-09,9990.0,1.479178436655038e-12
32bits,posit32,1.2492462311557788,2.6899570131151223e-09,9990.0,1.479178436655038e-12
32bits,float32,1.258291457286432,8.107758381284853e-09,9990.0,4.465392663602956e-12
32bits,posit32,1.258291457286432,8.107758381284853e-09,9990.0,4.465392663602956e-12
32bits,float32,1.2673366834170854,1.3525559524761241e-08,9990.0,7.461030303786328e-12
32bits,posit32,1.2673366834170854,1.3525559524761241e-08,9990.0,7.461030303786328e-12
32bits,float32,1.2763819095477387,1.8753926879553646e-08,9990.0,1.0361474695625027e-11
32bits,posit32,1.2763819095477387,1.8753926879553646e-08,9990.0,1.0361474695625027e-11
32bits,float32,1.285427135678392,1.33361259607706e-08,9990.0,7.379822464463774e-12
32bits,posit32,1.285427135678392,1.33361259607706e-08,9990.0,7.379822464463774e-12
32bits,float32,1.2944723618090452,7.918324592600869e-09,9990.0,4.38871609306279e-12
32bits,posit32,1.2944723618090452,7.918324592600869e-09,9990.0,4.38871609306279e-12
32bits,float32,1.3035175879396983,2.5005234491244813e-09,9990.0,1.3881109200218637e-12
32bits,posit32,1.3035175879396983,2.5005234491244813e-09,9990.0,1.3881109200218637e-12
32bits,float32,1.3125628140703516,2.9172774696585657e-09,9990.0,1.6220383749707699e-12
32bits,posit32,1.3125628140703516,2.9172774696585657e-09,9990.0,1.6220383749707699e-12
32bits,float32,1.3216080402010049,8.335078613134955e-09,9990.0,4.6417776512554185e-12
32bits,posit32,1.3216080402010049,8.335078613134955e-09,9990.0,4.6417776512554185e-12
32bits,float32,1.3306532663316581,1.3752879756611345e-08,9990.0,7.671152684847836e-12
32bits,posit32,1.3306532663316581,1.3752879756611345e-08,9990.0,7.671152684847836e-12
32bits,float32,1.3396984924623114,1.8526606647703547e-08,9990.0,1.0350380495233501e-11
32bits,posit32,1.3396984924623114,1.8526606647703547e-08,9990.0,1.0350380495233501e-11
32bits,float32,1.3487437185929647,1.3108805279533815e-08,9990.0,7.335303872760362e-12
32bits,posit32,1.3487437185929647,1.3108805279533815e-08,9990.0,7.335303872760362e-12
32bits,float32,1.357788944723618,7.691004360750769e-09,9990.0,4.310560352313504e-12
32bits,posit32,1.357788944723618,7.691004360750769e-09,9990.0,4.310560352313504e-12
32bits,float32,1.3668341708542713,2.2732032172743797e-09,9990.0,1.2761029888054383e-12
32bits,posit32,1.3668341708542713,2.2732032172743797e-09,9990.0,1.2761029888054383e-12
32bits,float32,1.3758793969849246,3.1445977015086668e-09,9990.0,1.7681148331645863e-12
32bits,posit32,1.3758793969849246,3.1445977015086668e-09,9990.0,1.7681148331645863e-12
32bits,float32,1.3849246231155778,8.562399069678398e-09,9990.0,4.82214066207492e-12
32bits,posit32,1.3849246231155778,8.562399069678398e-09,9990.0,4.82214066207492e-12
32bits,float32,1.3939698492462311,1.3980199988461444e-08,9990.0,7.88602146605523e-12
32bits,posit32,1.3939698492462311,1.3980199988461444e-08,9990.0,7.88602146605523e-12
32bits,float32,1.4030150753768844,1.8299286191160102e-08,9990.0,1.0339035158867948e-11
32bits,posit32,1.4030150753768844,1.8299286191160102e-08,9990.0,1.0339035158867948e-11
