pair,fmt,I,pearson,spike_rmse,spec_entropy
32bits,posit32,-1.3884711779448622,1.0,0.0,2.4092320895202493
32bits,float32,-1.3784461152882206,0.9999999999999999,0.0,2.409232089520252
32bits,posit32,-1.3784461152882206,0.9999999999999999,0.0,2.409232089520252
32bits,float32,-1.368421052631579,0.9999999999999997,0.0,2.4092320895202506
32bits,posit32,-1.368421052631579,0.9999999999999997,0.0,2.4092320895202506
32bits,float32,-1.3583959899749374,1.0,0.0,2.4092320895202506
32bits,posit32,-1.3583959899749374,1.0,0.0,2.4092320895202506
32bits,float32,-1.3483709273182958,1.0,0.0,2.4092320895202493
32bits,posit32,-1.3483709273182958,1.0,0.0,2.4092320895202493
32bits,float32,-1.3383458646616542,0.9999999999999999,0.0,2.409232089520251
32bits,posit32,-1.3383458646616542,0.9999999999999999,0.0,2.409232089520251
32bits,float32,-1.3283208020050126,1.0,0.0,2.4092320895202484
32bits,posit32,-1.3283208020050126,1.0,0.0,2.4092320895202484
32bits,float32,-1.318295739348371,0.9999999999999994,0.0,2.409232089520251
32bits,posit32,-1.318295739348371,0.9999999999999994,0.0,2.409232089520251
32bits,float32,-1.3082706766917294,1.0,0.0,2.4092320895202506
32bits,posit32,-1.3082706766917294,1.0,0.0,2.4092320895202506
32bits,float32,-1.2982456140350878,1.0,0.0,2.409232089520252
32bits,posit32,-1.2982456140350878,1.0,0.0,2.409232089520252
32bits,float32,-1.2882205513784462,0.9999999999999998,0.0,2.4092320895202453
32bits,posit32,-1.2882205513784462,0.9999999999999998,0.0,2.4092320895202453
32bits,float32,-1.2781954887218046,1.0,0.0,2.4092320895202475
32bits,posit32,-1.2781954887218046,1.0,0.0,2.4092320895202475
32bits,float32,-1.268170426065163,1.0,0.0,2.409232089520248
32bits,posit32,-1.268170426065163,1.0,0.0,2.409232089520248
32bits,float32,-1.2581453634085213,1.0,0.0,2.4092320895202457
32bits,posit32,-1.2581453634085213,1.0,0.0,2.4092320895202457
32bits,float32,-1.2481203007518797,0.9999999999999997,0.0,2.409232089520246
32bits,posit32,-1.2481203007518797,0.9999999999999997,0.0,2.409232089520246
32bits,float32,-1.2380952380952381,1.0,0.0,2.4092320895202515
32bits,posit32,-1.2380952380952381,1.0,0.0,2.4092320895202515
32bits,float32,-1.2280701754385965,0.9999999999999998,0.0,2.409232089520252
32bits,posit32,-1.2280701754385965,0.9999999999999998,0.0,2.409232089520252
32bits,float32,-1.218045112781955,1.0,0.0,2.4092320895202457
32bits,posit32,-1.218045112781955,1.0,0.0,2.4092320895202457
32bits,float32,-1.2080200501253133,0.9999999999999998,0.0,2.4092320895202475
32bits,posit32,-1.2080200501253133,0.9999999999999998,0.0,2.4092320895202475
32bits,float32,-1.1979949874686717,0.9999999999999997,0.0,2.409232089520251
32bits,posit32,-1.1979949874686717,0.9999999999999997,0.0,2.409232089520251
32bits,float32,-1.1879699248120301,1.0,0.0,2.4092320895202475
32bits,posit32,-1.1879699248120301,1.0,0.0,2.4092320895202475
32bits,float32,-1.1779448621553885,0.9999999999999998,0.0,2.4092320895202493
32bits,posit32,-1.1779448621553885,0.9999999999999998,0.0,2.4092320895202493
32bits,float32,-1.167919799498747,1.0,0.0,2.4092320895202515
32bits,posit32,-1.167919799498747,1.0,0.0,2.4092320895202515
32bits,float32,-1.1578947368421053,1.0,0.0,2.4092320895202506
32bits,posit32,-1.1578947368421053,1.0,0.0,2.4092320895202506
32bits,float32,-1.1478696741854637,0.9999999999999997,0.0,2.4092320895202493
32bits,posit32,-1.1478696741854637,0.9999999999999997,0.0,2.4092320895202493
32bits,float32,-1.137844611528822,1.0,0.0,2.4092320895202475
32bits,posit32,-1.137844611528822,1.0,0.0,2.4092320895202475
32bits,float32,-1.1278195488721805,0.9999999999999996,0.0,2.4092320895202475
32bits,posit32,-1.1278195488721805,0.9999999999999996,0.0,2.4092320895202475
32bits,float32,-1.117794486215539,0.9999999999999998,0.0,2.409232089520253
32bits,posit32,-1.117794486215539,0.9999999999999998,0.0,2.409232089520253
32bits,float32,-1.1077694235588973,0.9999999999999996,0.0,2.4092320895202493
32bits,posit32,-1.1077694235588973,0.9999999999999996,0.0,2.4092320895202493
32bits,float32,-1.0977443609022557,1.0,0.0,2.409232089520252
32bits,posit32,-1.0977443609022557,1.0,0.0,2.409232089520252
32bits,float32,-1.087719298245614,1.0,0.0,2.4092320895202484
32bits,posit32,-1.087719298245614,1.0,0.0,2.4092320895202484
32bits,float32,-1.0776942355889725,0.9999999999999996,0.0,2.409232089520249
32bits,posit32,-1.0776942355889725,0.9999999999999996,0.0,2.409232089520249
32bits,float32,-1.0676691729323309,0.9999999999999996,0.0,2.4092320895202493
32bits,posit32,-1.0676691729323309,0.9999999999999996,0.0,2.4092320895202493
32bits,float32,-1.0576441102756893,1.0,0.0,2.409232089520251
32bits,posit32,-1.0576441102756893,1.0,0.0,2.409232089520251
32bits,float32,-1.0476190476190477,1.0,0.0,2.409232089520252
32bits,posit32,-1.0476190476190477,1.0,0.0,2.409232089520252
32bits,float32,-1.037593984962406,1.0,0.0,2.4092320895202475
32bits,posit32,-1.037593984962406,1.0,0.0,2.4092320895202475
32bits,float32,-1.0275689223057645,0.9999999999999998,0.0,2.4092320895202475
32bits,posit32,-1.0275689223057645,0.9999999999999998,0.0,2.4092320895202475
32bits,float32,-1.0175438596491229,0.9999999999999993,0.0,2.4092320895202515
32bits,posit32,-1.0175438596491229,0.9999999999999993,0.0,2.4092320895202515
32bits,float32,-1.0075187969924813,1.0,0.0,2.4092320895202484
32bits,posit32,-1.0075187969924813,1.0,0.0,2.4092320895202484
32bits,float32,-0.9974937343358397,0.9999999999999987,0.0,2.4092320895202484
32bits,posit32,-0.9974937343358397,0.9999999999999987,0.0,2.4092320895202484
32bits,float32,-0.987468671679198,0.9999999999999991,0.0,2.4092320895202475
32bits,posit32,-0.987468671679198,0.9999999999999991,0.0,2.4092320895202475
32bits,float32,-0.9774436090225564,0.9999999999999996,0.0,2.4092320895202493
32bits,posit32,-0.9774436090225564,0.9999999999999996,0.0,2.4092320895202493
32bits,float32,-0.9674185463659148,0.9999999999999998,0.0,2.409232089520246
32bits,posit32,-0.9674185463659148,0.9999999999999998,0.0,2.409232089520246
32bits,float32,-0.9573934837092732,1.0,0.0,2.4092320895202475
32bits,posit32,-0.9573934837092732,1.0,0.0,2.4092320895202475
32bits,float32,-0.9473684210526316,0.9999999999999998,0.0,2.4092320895202484
32bits,posit32,-0.9473684210526316,0.9999999999999998,0.0,2.4092320895202484
32bits,float32,-0.93734335839599,0.9999999999999997,0.0,2.4092320895202493
32bits,posit32,-0.93734335839599,0.9999999999999997,0.0,2.4092320895202493
32bits,float32,-0.9273182957393484,1.0,0.0,2.4092320895202484
32bits,posit32,-0.9273182957393484,1.0,0.0,2.4092320895202484
32bits,float32,-0.9172932330827068,1.0,0.0,2.4092320895202493
32bits,posit32,-0.9172932330827068,1.0,0.0,2.4092320895202493
32bits,float32,-0.9072681704260652,0.9999999999999998,0.0,2.409232089520252
32bits,posit32,-0.9072681704260652,0.9999999999999998,0.0,2.409232089520252
32bits,float32,-0.8972431077694236,1.0,0.0,2.409232089520249
32bits,posit32,-0.8972431077694236,1.0,0.0,2.409232089520249
32bits,float32,-0.887218045112782,1.0,0.0,2.4092320895202515
32bits,posit32,-0.887218045112782,1.0,0.0,2.4092320895202515
32bits,float32,-0.8771929824561404,0.9999999999999999,0.0,2.4092320895202475
32bits,posit32,-0.8771929824561404,0.9999999999999999,0.0,2.4092320895202475
32bits,float32,-0.8671679197994988,1.0,0.0,2.409232089520246
32bits,posit32,-0.8671679197994988,1.0,0.0,2.409232089520246
32bits,float32,-0.8571428571428572,0.9999999999999993,0.0,2.409232089520253
32bits,posit32,-0.8571428571428572,0.9999999999999993,0.0,2.409232089520253
32bits,float32,-0.8471177944862156,0.9999999999999993,0.0,2.409232089520251
32bits,posit32,-0.8471177944862156,0.9999999999999993,0.0,2.409232089520251
32bits,float32,-0.837092731829574,0.9999999999999991,0.0,2.4092320895202475
32bits,posit32,-0.837092731829574,0.9999999999999991,0.0,2.4092320895202475
32bits,float32,-0.8270676691729324,1.0,0.0,2.409232089520249
32bits,posit32,-0.8270676691729324,1.0,0.0,2.409232089520249
32bits,float32,-0.8170426065162908,0.9999999999999989,0.0,2.4092320895202475
32bits,posit32,-0.8170426065162908,0.9999999999999989,0.0,2.4092320895202475
32bits,float32,-0.8070175438596492,1.0,0.0,2.4092320895202475
32bits,posit32,-0.8070175438596492,1.0,0.0,2.4092320895202475
32bits,float32,-0.7969924812030076,1.0,0.0,2.409232089520249
32bits,posit32,-0.7969924812030076,1.0,0.0,2.409232089520249
32bits,float32,-0.786967418546366,0.9999999999999997,0.0,2.4092320895202515
32bits,posit32,-0.786967418546366,0.9999999999999997,0.0,2.4092320895202515
32bits,float32,-0.7769423558897244,0.9999999999999999,0.0,2.409232089520251
32bits,posit32,-0.7769423558897244,0.9999999999999999,0.0,2.409232089520251
32bits,float32,-0.7669172932330828,0.9999999999999999,0.0,2.409232089520252
32bits,posit32,-0.7669172932330828,0.9999999999999999,0.0,2.409232089520252
32bits,float32,-0.7568922305764412,0.9999999999999994,0.0,2.409232089520248
32bits,posit32,-0.7568922305764412,0.9999999999999994,0.0,2.409232089520248
32bits,float32,-0.7468671679197996,0.9999999999999999,0.0,2.4092320895202506
32bits,posit32,-0.7468671679197996,0.9999999999999999,0.0,2.4092320895202506
32bits,float32,-0.736842105263158,0.9999999999999996,0.0,2.409232089520246
32bits,posit32,-0.736842105263158,0.9999999999999996,0.0,2.409232089520246
32bits,float32,-0.7268170426065164,0.9999999999999993,0.0,2.4092320895202506
32bits,posit32,-0.7268170426065164,0.9999999999999993,0.0,2.4092320895202506
32bits,float32,-0.7167919799498748,1.0,0.0,2.409232089520246
32bits,posit32,-0.7167919799498748,1.0,0.0,2.409232089520246
32bits,float32,-0.7067669172932332,1.0,0.0,2.409232089520251
32bits,posit32,-0.7067669172932332,1.0,0.0,2.409232089520251
32bits,float32,-0.6967418546365916,1.0,0.0,2.4092320895202484
32bits,posit32,-0.6967418546365916,1.0,0.0,2.4092320895202484
32bits,float32,-0.68671679197995,1.0,0.0,2.4092320895202475
32bits,posit32,-0.68671679197995,1.0,0.0,2.4092320895202475
32bits,float32,-0.6766917293233083,0.9999999999999999,0.0,2.4092320895202475
32bits,posit32,-0.6766917293233083,0.9999999999999999,0.0,2.4092320895202475
32bits,float32,-0.6666666666666667,0.9999999999999998,0.0,2.409232089520246
32bits,posit32,-0.6666666666666667,0.9999999999999998,0.0,2.409232089520246
32bits,float32,-0.6566416040100251,1.0,0.0,2.4092320895202475
32bits,posit32,-0.6566416040100251,1.0,0.0,2.4092320895202475
32bits,float32,-0.6466165413533835,1.0,0.0,2.409232089520251
32bits,posit32,-0.6466165413533835,1.0,0.0,2.409232089520251
32bits,float32,-0.6365914786967419,1.0,0.0,2.4092320895202484
32bits,posit32,-0.6365914786967419,1.0,0.0,2.4092320895202484
32bits,float32,-0.6265664160401003,0.9999999999999994,0.0,2.409232089520251
32bits,posit32,-0.6265664160401003,0.9999999999999994,0.0,2.409232089520251
32bits,float32,-0.6165413533834587,1.0,0.0,2.4092320895202493
32bits,posit32,-0.6165413533834587,1.0,0.0,2.4092320895202493
32bits,float32,-0.6065162907268171,1.0,0.0,2.409232089520248
32bits,posit32,-0.6065162907268171,1.0,0.0,2.409232089520248
32bits,float32,-0.5964912280701755,1.0,0.0,2.4092320895202475
32bits,posit32,-0.5964912280701755,1.0,0.0,2.4092320895202475
32bits,float32,-0.5864661654135339,1.0,0.0,2.409232089520246
32bits,posit32,-0.5864661654135339,1.0,0.0,2.409232089520246
32bits,float32,-0.5764411027568923,1.0,0.0,2.4092320895202506
32bits,posit32,-0.5764411027568923,1.0,0.0,2.4092320895202506
32bits,float32,-0.5664160401002507,0.9999999999999994,0.0,2.4092320895202475
32bits,posit32,-0.5664160401002507,0.9999999999999994,0.0,2.4092320895202475
32bits,float32,-0.5563909774436091,0.9999999999999994,0.0,2.4092320895202506
32bits,posit32,-0.5563909774436091,0.9999999999999994,0.0,2.4092320895202506
32bits,float32,-0.5463659147869675,0.9999999999999993,0.0,2.4092320895202475
32bits,posit32,-0.5463659147869675,0.9999999999999993,0.0,2.4092320895202475
32bits,float32,-0.5363408521303259,1.0,0.0,2.409232089520249
32bits,posit32,-0.5363408521303259,1.0,0.0,2.409232089520249
32bits,float32,-0.5263157894736843,1.0,0.0,2.409232089520244
32bits,posit32,-0.5263157894736843,1.0,0.0,2.409232089520244
32bits,float32,-0.5162907268170427,1.0,0.0,2.409232089520253
32bits,posit32,-0.5162907268170427,1.0,0.0,2.409232089520253
32bits,float32,-0.5062656641604011,1.0,0.0,2.4092320895202506
32bits,posit32,-0.5062656641604011,1.0,0.0,2.4092320895202506
32bits,float32,-0.4962406015037595,1.0,0.0,2.4092320895202515
32bits,posit32,-0.4962406015037595,1.0,0.0,2.4092320895202515
32bits,float32,-0.4862155388471179,0.9999999999999996,0.0,2.4092320895202475
32bits,posit32,-0.4862155388471179,0.9999999999999996,0.0,2.4092320895202475
32bits,float32,-0.4761904761904763,1.0,0.0,2.4092320895202493
32bits,posit32,-0.4761904761904763,1.0,0.0,2.4092320895202493
32bits,float32,-0.46616541353383467,0.9999999999999999,0.0,2.4092320895202475
32bits,posit32,-0.46616541353383467,0.9999999999999999,0.0,2.4092320895202475
32bits,float32,-0.45614035087719307,0.9999999999999983,0.0,2.4092320895202493
32bits,posit32,-0.45614035087719307,0.9999999999999983,0.0,2.4092320895202493
32bits,float32,-0.44611528822055146,1.0,0.0,2.409232089520248
32bits,posit32,-0.44611528822055146,1.0,0.0,2.409232089520248
32bits,float32,-0.43609022556390986,0.9999999999999991,0.0,2.4092320895202457
32bits,posit32,-0.43609022556390986,0.9999999999999991,0.0,2.4092320895202457
32bits,float32,-0.42606516290726826,0.9999999999999999,0.0,2.4092320895202493
32bits,posit32,-0.42606516290726826,0.9999999999999999,0.0,2.4092320895202493
32bits,float32,-0.41604010025062665,1.0,0.0,2.4092320895202457
32bits,posit32,-0.41604010025062665,1.0,0.0,2.4092320895202457
32bits,float32,-0.40601503759398505,1.0,0.0,2.4092320895202493
32bits,posit32,-0.40601503759398505,1.0,0.0,2.4092320895202493
32bits,float32,-0.39598997493734345,0.9999999999999999,0.0,2.4092320895202484
32bits,posit32,-0.39598997493734345,0.9999999999999999,0.0,2.4092320895202484
32bits,float32,-0.38596491228070184,1.0,0.0,2.409232089520245
32bits,posit32,-0.38596491228070184,1.0,0.0,2.409232089520245
32bits,float32,-0.37593984962406024,1.0,0.0,2.4092320895202524
32bits,posit32,-0.37593984962406024,1.0,0.0,2.4092320895202524
32bits,float32,-0.36591478696741864,0.9999999999999996,0.0,2.4092320895202493
32bits,posit32,-0.36591478696741864,0.9999999999999996,0.0,2.4092320895202493
32bits,float32,-0.35588972431077703,1.0,0.0,2.409232089520251
32bits,posit32,-0.35588972431077703,1.0,0.0,2.409232089520251
32bits,float32,-0.34586466165413543,1.0,0.0,2.4092320895202506
32bits,posit32,-0.34586466165413543,1.0,0.0,2.4092320895202506
32bits,float32,-0.3358395989974938,0.9999999999999989,0.0,2.4092320895202475
32bits,posit32,-0.3358395989974938,0.9999999999999989,0.0,2.4092320895202475
32bits,float32,-0.3258145363408522,0.999999999999999,0.0,2.4092320895202475
32bits,posit32,-0.3258145363408522,0.999999999999999,0.0,2.4092320895202475
32bits,float32,-0.3157894736842106,1.0,0.0,2.4092320895202457
32bits,posit32,-0.3157894736842106,1.0,0.0,2.4092320895202457
32bits,float32,-0.305764411027569,1.0,0.0,2.4092320895202515
32bits,posit32,-0.305764411027569,1.0,0.0,2.4092320895202515
32bits,float32,-0.2957393483709274,1.0,0.0,2.4092320895202475
32bits,posit32,-0.2957393483709274,1.0,0.0,2.4092320895202475
32bits,float32,-0.2857142857142858,1.0,0.0,2.4092320895202506
32bits,posit32,-0.2857142857142858,1.0,0.0,2.4092320895202506
32bits,float32,-0.2756892230576442,1.0,0.0,2.4092320895202493
32bits,posit32,-0.2756892230576442,1.0,0.0,2.4092320895202493
32bits,float32,-0.2656641604010026,1.0,0.0,2.4092320895202475
32bits,posit32,-0.2656641604010026,1.0,0.0,2.4092320895202475
32bits,float32,-0.255639097744361,1.0,0.0,2.4092320895202475
32bits,posit32,-0.255639097744361,1.0,0.0,2.4092320895202475
32bits,float32,-0.2456140350877194,1.0,0.0,2.4092320895202484
32bits,posit32,-0.2456140350877194,1.0,0.0,2.4092320895202484
32bits,float32,-0.2355889724310778,1.0,0.0,2.409232089520251
32bits,posit32,-0.2355889724310778,1.0,0.0,2.409232089520251
32bits,float32,-0.2255639097744362,0.9999999999999999,0.0,2.4092320895202493
32bits,posit32,-0.2255639097744362,0.9999999999999999,0.0,2.4092320895202493
32bits,float32,-0.21553884711779459,1.0,0.0,2.409232089520246
32bits,posit32,-0.21553884711779459,1.0,0.0,2.409232089520246
32bits,float32,-0.20551378446115298,1.0,0.0,2.4092320895202524
32bits,posit32,-0.20551378446115298,1.0,0.0,2.4092320895202524
32bits,float32,-0.19548872180451138,1.0,0.0,2.409232089520246
32bits,posit32,-0.19548872180451138,1.0,0.0,2.409232089520246
32bits,float32,-0.18546365914786977,1.0,0.0,2.4092320895202475
32bits,posit32,-0.18546365914786977,1.0,0.0,2.4092320895202475
32bits,float32,-0.17543859649122817,1.0,0.0,2.4092320895202475
32bits,posit32,-0.17543859649122817,1.0,0.0,2.4092320895202475
32bits,float32,-0.16541353383458657,1.0,0.0,2.4092320895202515
32bits,posit32,-0.16541353383458657,1.0,0.0,2.4092320895202515
32bits,float32,-0.15538847117794496,1.0,0.0,2.4092320895202484
32bits,posit32,-0.15538847117794496,1.0,0.0,2.4092320895202484
32bits,float32,-0.14536340852130336,1.0,0.0,2.409232089520251
32bits,posit32,-0.14536340852130336,1.0,0.0,2.409232089520251
32bits,float32,-0.13533834586466176,0.9999999999999998,0.0,2.4092320895202453
32bits,posit32,-0.13533834586466176,0.9999999999999998,0.0,2.4092320895202453
32bits,float32,-0.12531328320802015,1.0,0.0,2.409232089520252
32bits,posit32,-0.12531328320802015,1.0,0.0,2.409232089520252
32bits,float32,-0.11528822055137855,0.9999999999999999,0.0,2.409232089520251
32bits,posit32,-0.11528822055137855,0.9999999999999999,0.0,2.409232089520251
32bits,float32,-0.10526315789473695,1.0,0.0,2.4092320895202453
32bits,posit32,-0.10526315789473695,1.0,0.0,2.4092320895202453
32bits,float32,-0.09523809523809534,0.9999999999999992,0.0,2.4092320895202493
32bits,posit32,-0.09523809523809534,0.9999999999999992,0.0,2.4092320895202493
32bits,float32,-0.08521303258145374,1.0,0.0,2.409232089520251
32bits,posit32,-0.08521303258145374,1.0,0.0,2.409232089520251
32bits,float32,-0.07518796992481214,1.0,0.0,2.4092320895202524
32bits,posit32,-0.07518796992481214,1.0,0.0,2.4092320895202524
32bits,float32,-0.06516290726817053,1.0,0.0,2.4092320895202493
32bits,posit32,-0.06516290726817053,1.0,0.0,2.4092320895202493
32bits,float32,-0.05513784461152893,0.9999999999999983,0.0,2.4092320895202493
32bits,posit32,-0.05513784461152893,0.9999999999999983,0.0,2.4092320895202493
32bits,float32,-0.04511278195488733,1.0,0.0,2.4092320895202484
32bits,posit32,-0.04511278195488733,1.0,0.0,2.4092320895202484
32bits,float32,-0.03508771929824572,0.9999999999999996,0.0,2.4092320895202493
32bits,posit32,-0.03508771929824572,0.9999999999999996,0.0,2.4092320895202493
32bits,float32,-0.02506265664160412,1.0,0.0,2.4092320895202475
32bits,posit32,-0.02506265664160412,1.0,0.0,2.4092320895202475
32bits,float32,-0.015037593984962516,0.9999999999999993,0.0,2.409232089520251
32bits,posit32,-0.015037593984962516,0.9999999999999993,0.0,2.409232089520251
32bits,float32,-0.005012531328320913,0.9999999999999998,0.0,2.409232089520251
32bits,posit32,-0.005012531328320913,0.9999999999999998,0.0,2.409232089520251
32bits,float32,0.005012531328320691,1.0,0.0,2.908953884207157
32bits,posit32,0.005012531328320691,1.0,0.0,2.908953884207157
32bits,float32,0.015037593984962072,1.0,0.0,3.450834941050401
32bits,posit32,0.015037593984962072,1.0,0.0,3.450834941050401
32bits,float32,0.025062656641603898,1.0,0.0,3.345397143135618
32bits,posit32,0.025062656641603898,1.0,0.0,3.345397143135618
32bits,float32,0.03508771929824572,1.0,0.0,3.3085722005748877
32bits,posit32,0.03508771929824572,1.0,0.0,3.3085722005748877
32bits,float32,0.045112781954887105,0.9999999999999984,0.0,3.026852865455894
32bits,posit32,0.045112781954887105,0.9999999999999984,0.0,3.026852865455894
32bits,float32,0.055137844611528486,0.9999999999999999,0.0,3.1062080682255266
32bits,posit32,0.055137844611528486,0.9999999999999999,0.0,3.1062080682255266
32bits,float32,0.06516290726817031,0.9999999999999998,0.0,2.4645125351679993
32bits,posit32,0.06516290726817031,0.9999999999999998,0.0,2.4645125351679993
32bits,float32,0.07518796992481214,0.9999999999999993,0.0,2.85144826561891
32bits,posit32,0.07518796992481214,0.9999999999999993,0.0,2.85144826561891
32bits,float32,0.08521303258145352,0.9999999999999989,0.0,2.2314905667590272
32bits,posit32,0.08521303258145352,0.9999999999999989,0.0,2.2314905667590272
32bits,float32,0.0952380952380949,1.0,0.0,1.8142190423591888
32bits,posit32,0.0952380952380949,1.0,0.0,1.8142190423591888
32bits,float32,0.10526315789473673,0.9999999999999994,0.0,2.1281045208448637
32bits,posit32,0.10526315789473673,0.9999999999999994,0.0,2.1281045208448637
32bits,float32,0.11528822055137855,1.0,0.0,1.8053366069863188
32bits,posit32,0.11528822055137855,1.0,0.0,1.8053366069863188
32bits,float32,0.12531328320801993,1.0,0.0,1.6613920349492735
32bits,posit32,0.12531328320801993,1.0,0.0,1.6613920349492735
32bits,float32,0.1353383458646613,1.0,0.0,2.0478435015381296
32bits,posit32,0.1353383458646613,1.0,0.0,2.0478435015381296
32bits,float32,0.14536340852130314,0.9999999999999983,0.0,1.9987117417336175
32bits,posit32,0.14536340852130314,0.9999999999999983,0.0,1.9987117417336175
32bits,float32,0.15538847117794496,0.999999999999999,0.0,2.440928303637409
32bits,posit32,0.15538847117794496,0.999999999999999,0.0,2.440928303637409
32bits,float32,0.16541353383458635,1.0,0.0,2.3348958978653274
32bits,posit32,0.16541353383458635,1.0,0.0,2.3348958978653274
32bits,float32,0.17543859649122773,0.9999999999999988,0.0,2.320167175814272
32bits,posit32,0.17543859649122773,0.9999999999999988,0.0,2.320167175814272
32bits,float32,0.18546365914786955,0.9999999999999938,0.0,2.292170433920923
32bits,posit32,0.18546365914786955,0.9999999999999938,0.0,2.292170433920923
32bits,float32,0.19548872180451138,1.0,0.0,1.0681664854891184
32bits,posit32,0.19548872180451138,1.0,0.0,1.0681664854891184
32bits,float32,0.20551378446115276,1.0,0.0,1.0341073662305962
32bits,posit32,0.20551378446115276,1.0,0.0,1.0341073662305962
32bits,float32,0.21553884711779414,1.0,0.0,1.0755752914740175
32bits,posit32,0.21553884711779414,1.0,0.0,1.0755752914740175
32bits,float32,0.22556390977443597,1.0,0.0,1.0463891410251862
32bits,posit32,0.22556390977443597,1.0,0.0,1.0463891410251862
32bits,float32,0.2355889724310778,0.9999999999999979,0.0,1.0209545588242086
32bits,posit32,0.2355889724310778,0.9999999999999979,0.0,1.0209545588242086
32bits,float32,0.24561403508771917,1.0,0.0,0.9919108396476574
32bits,posit32,0.24561403508771917,1.0,0.0,0.9919108396476574
32bits,float32,0.25563909774436055,1.0,0.0,0.9705620874195249
32bits,posit32,0.25563909774436055,1.0,0.0,0.9705620874195249
32bits,float32,0.2656641604010024,0.999999999999995,0.0,0.9519454727663185
32bits,posit32,0.2656641604010024,0.999999999999995,0.0,0.9519454727663185
32bits,float32,0.2756892230576442,0.9999999999999956,0.0,0.93569849528754
32bits,posit32,0.2756892230576442,0.9999999999999956,0.0,0.93569849528754
32bits,float32,0.2857142857142856,0.9999999999999986,0.0,0.9822483193147479
32bits,posit32,0.2857142857142856,0.9999999999999986,0.0,0.9822483193147479
32bits,float32,0.29573934837092697,1.0,0.0,0.966331981498452
32bits,posit32,0.29573934837092697,1.0,0.0,0.966331981498452
32bits,float32,0.3057644110275688,1.0,0.0,0.9520266230270739
32bits,posit32,0.3057644110275688,1.0,0.0,0.9520266230270739
32bits,float32,0.3157894736842106,1.0,0.0,0.9391461420017968
32bits,posit32,0.3157894736842106,1.0,0.0,0.9391461420017968
32bits,float32,0.325814536340852,1.0,0.0,1.556796001997411
32bits,posit32,0.325814536340852,1.0,0.0,1.556796001997411
32bits,float32,0.3358395989974934,1.0,0.0,1.5417543266941625
32bits,posit32,0.3358395989974934,1.0,0.0,1.5417543266941625
32bits,float32,0.3458646616541352,0.9999999999999921,0.0,1.5281935806017535
32bits,posit32,0.3458646616541352,0.9999999999999921,0.0,1.5281935806017535
32bits,float32,0.35588972431077703,0.999999999999998,0.0,1.515959760714292
32bits,posit32,0.35588972431077703,0.999999999999998,0.0,1.515959760714292
32bits,float32,0.3659147869674184,0.9999999999999968,0.0,1.5049170578603719
32bits,posit32,0.3659147869674184,0.9999999999999968,0.0,1.5049170578603719
32bits,float32,0.3759398496240598,0.9999999999999956,0.0,1.494945285426826
32bits,posit32,0.3759398496240598,0.9999999999999956,0.0,1.494945285426826
32bits,float32,0.3859649122807016,0.9999999999999982,0.0,1.4859380039028331
32bits,posit32,0.3859649122807016,0.9999999999999982,0.0,1.4859380039028331
32bits,float32,0.39598997493734345,1.0,0.0,1.5114187927501521
32bits,posit32,0.39598997493734345,1.0,0.0,1.5114187927501521
32bits,float32,0.40601503759398483,1.0,0.0,1.5015050485543373
32bits,posit32,0.40601503759398483,1.0,0.0,1.5015050485543373
32bits,float32,0.4160401002506262,0.9999999999999998,0.0,1.4923259328269736
32bits,posit32,0.4160401002506262,0.9999999999999998,0.0,1.4923259328269736
32bits,float32,0.42606516290726804,0.999999999999998,0.0,1.4838178753651605
32bits,posit32,0.42606516290726804,0.999999999999998,0.0,1.4838178753651605
32bits,float32,0.43609022556390986,1.0,0.0,1.4759238305029172
32bits,posit32,0.43609022556390986,1.0,0.0,1.4759238305029172
32bits,float32,0.44611528822055124,0.9999999999999989,0.0,1.4685923761738506
32bits,posit32,0.44611528822055124,0.9999999999999989,0.0,1.4685923761738506
32bits,float32,0.4561403508771926,1.0,0.0,1.4617771647677453
32bits,posit32,0.4561403508771926,1.0,0.0,1.4617771647677453
32bits,float32,0.46616541353383445,0.9999999999999984,0.0,1.4554363100844305
32bits,posit32,0.46616541353383445,0.9999999999999984,0.0,1.4554363100844305
32bits,float32,0.4761904761904763,1.0,0.0,1.4495319644792048
32bits,posit32,0.4761904761904763,1.0,0.0,1.4495319644792048
32bits,float32,0.48621553884711766,0.9999999999999979,0.0,1.4440297709167162
32bits,posit32,0.48621553884711766,0.9999999999999979,0.0,1.4440297709167162
32bits,float32,0.49624060150375904,1.0,0.0,0.17141191586871657
32bits,posit32,0.49624060150375904,1.0,0.0,0.17141191586871657
32bits,float32,0.5062656641604009,0.9999999999999903,0.0,0.1656495266722434
32bits,posit32,0.5062656641604009,0.9999999999999903,0.0,0.1656495266722434
32bits,float32,0.5162907268170427,1.0,0.0,0.16028782858878143
32bits,posit32,0.5162907268170427,1.0,0.0,0.16028782858878143
32bits,float32,0.5263157894736841,0.9999999999999972,0.0,0.15529664203098653
32bits,posit32,0.5263157894736841,0.9999999999999972,0.0,0.15529664203098653
32bits,float32,0.5363408521303255,1.0,0.0,0.15064843320772514
32bits,posit32,0.5363408521303255,1.0,0.0,0.15064843320772514
32bits,float32,0.5463659147869673,1.0,0.0,0.14631797315318557
32bits,posit32,0.5463659147869673,1.0,0.0,0.14631797315318557
32bits,float32,0.5563909774436091,0.999999999999994,0.0,0.14228226580535
