pair,fmt,I,rmse,rate_Hz
32bits,float32,-1.167919799498747,1.7960129552140404e+16,0.0
32bits,posit32,-1.167919799498747,1.7960129552140404e+16,0.0
32bits,float32,-1.1578947368421053,2531291656386417.5,0.0
32bits,posit32,-1.1578947368421053,2531291656386417.5,0.0
32bits,float32,-1.1478696741854637,1.2897540023728356e+16,0.0
32bits,posit32,-1.1478696741854637,1.2897540023728356e+16,0.0
32bits,float32,-1.137844611528822,1.976819257775607e+16,0.0
32bits,posit32,-1.137844611528822,1.976819257775607e+16,0.0
32bits,float32,-1.1278195488721805,4339355175313494.0,0.0
32bits,posit32,-1.1278195488721805,4339355175313494.0,0.0
32bits,float32,-1.117794486215539,1.1089474982143212e+16,0.0
32bits,posit32,-1.117794486215539,1.1089474982143212e+16,0.0
32bits,float32,-1.1077694235588973,2.157625719953913e+16,0.0
32bits,posit32,-1.1077694235588973,2.157625719953913e+16,0.0
32bits,float32,-1.0977443609022557,6147424657851932.0,0.0
32bits,posit32,-1.0977443609022557,6147424657851932.0,0.0
32bits,float32,-1.087719298245614,9281407597154384.0,0.0
32bits,posit32,-1.087719298245614,9281407597154384.0,0.0
32bits,float32,-1.0776942355889725,2.3384320657530412e+16,0.0
32bits,posit32,-1.0776942355889725,2.3384320657530412e+16,0.0
32bits,float32,-1.0676691729323309,7955491244565170.0,0.0
32bits,posit32,-1.0676691729323309,7955491244565170.0,0.0
32bits,float32,-1.0576441102756893,7473339883553619.0,0.0
32bits,posit32,-1.0576441102756893,7473339883553619.0,0.0
32bits,float32,-1.0476190476190477,2.2902173158817012e+16,0.0
32bits,posit32,-1.0476190476190477,2.2902173158817012e+16,0.0
32bits,float32,-1.037593984962406,9763557716182918.0,0.0
32bits,posit32,-1.037593984962406,9763557716182918.0,0.0
32bits,float32,-1.0275689223057645,5665275124340591.0,0.0
32bits,posit32,-1.0275689223057645,5665275124340591.0,0.0
32bits,float32,-1.0175438596491229,2.1094106961680268e+16,0.0
32bits,posit32,-1.0175438596491229,2.1094106961680268e+16,0.0
32bits,float32,-1.0075187969924813,1.1571622145409058e+16,0.0
32bits,posit32,-1.0075187969924813,1.1571622145409058e+16,0.0
32bits,float32,-0.9974937343358397,3857209668610175.0,0.0
32bits,posit32,-0.9974937343358397,3857209668610175.0,0.0
32bits,float32,-0.987468671679198,4761240958074284.0,0.0
32bits,posit32,-0.987468671679198,4761240958074284.0,0.0
32bits,float32,-0.9774436090225564,1.0667594457569906e+16,0.0
32bits,posit32,-0.9774436090225564,1.0667594457569906e+16,0.0
32bits,float32,-0.9674185463659148,2049141316089997.0,0.0
32bits,posit32,-0.9674185463659148,2049141316089997.0,0.0
32bits,float32,-0.9573934837092732,6569306348306029.0,0.0
32bits,posit32,-0.9573934837092732,6569306348306029.0,0.0
32bits,float32,-0.9473684210526316,8859523034151710.0,0.0
32bits,posit32,-0.9473684210526316,8859523034151710.0,0.0
32bits,float32,-0.93734335839599,241074689224134.62,0.0
32bits,posit32,-0.93734335839599,241074689224134.62,0.0
32bits,float32,-0.9273182957393484,8377374209520877.0,0.0
32bits,posit32,-0.9273182957393484,8377374209520877.0,0.0
32bits,float32,-0.9172932330827068,7051461025245499.0,0.0
32bits,posit32,-0.9172932330827068,7051461025245499.0,0.0
32bits,float32,-0.9072681704260652,1566988290599358.0,0.0
32bits,posit32,-0.9072681704260652,1566988290599358.0,0.0
32bits,float32,-0.8972431077694236,1.0185437892878214e+16,0.0
32bits,posit32,-0.8972431077694236,1.0185437892878214e+16,0.0
32bits,float32,-0.887218045112782,5243392328012706.0,0.0
32bits,posit32,-0.887218045112782,5243392328012706.0,0.0
32bits,float32,-0.8771929824561404,3375053459411571.0,0.0
32bits,posit32,-0.8771929824561404,3375053459411571.0,0.0
32bits,float32,-0.8671679197994988,1.1993509407042732e+16,0.0
32bits,posit32,-0.8671679197994988,1.1993509407042732e+16,0.0
32bits,float32,-0.8571428571428572,3435328501528499.5,0.0
32bits,posit32,-0.8571428571428572,3435328501528499.5,0.0
32bits,float32,-0.8471177944862156,5183123219813079.0,0.0
32bits,posit32,-0.8471177944862156,5183123219813079.0,0.0
32bits,float32,-0.837092731829574,1.024570725453199e+16,0.0
32bits,posit32,-0.837092731829574,1.024570725453199e+16,0.0
32bits,float32,-0.8270676691729324,1627256780181246.0,0.0
32bits,posit32,-0.8270676691729324,1627256780181246.0,0.0
32bits,float32,-0.8170426065162908,6991188615862532.0,0.0
32bits,posit32,-0.8170426065162908,6991188615862532.0,0.0
32bits,float32,-0.8070175438596492,8437644980170733.0,0.0
32bits,posit32,-0.8070175438596492,8437644980170733.0,0.0
32bits,float32,-0.7969924812030076,180807426163018.34,0.0
32bits,posit32,-0.7969924812030076,180807426163018.34,0.0
32bits,float32,-0.786967418546366,8799257342981849.0,0.0
32bits,posit32,-0.786967418546366,8799257342981849.0,0.0
32bits,float32,-0.7769423558897244,6629581526450664.0,0.0
32bits,posit32,-0.7769423558897244,6629581526450664.0,0.0
32bits,float32,-0.7669172932330828,1988875470720292.8,0.0
32bits,posit32,-0.7669172932330828,1988875470720292.8,0.0
32bits,float32,-0.7568922305764412,1.0607322350519522e+16,0.0
32bits,posit32,-0.7568922305764412,1.0607322350519522e+16,0.0
32bits,float32,-0.7468671679197996,4821510545935477.0,0.0
32bits,posit32,-0.7468671679197996,4821510545935477.0,0.0
32bits,float32,-0.736842105263158,3796939971472270.0,0.0
32bits,posit32,-0.736842105263158,3796939971472270.0,0.0
32bits,float32,-0.7268170426065164,1.1631894761405794e+16,0.0
32bits,posit32,-0.7268170426065164,1.1631894761405794e+16,0.0
32bits,float32,-0.7167919799498748,3013444671838357.5,0.0
32bits,posit32,-0.7167919799498748,3013444671838357.5,0.0
32bits,float32,-0.7067669172932332,5605006835701819.0,0.0
32bits,posit32,-0.7067669172932332,5605006835701819.0,0.0
32bits,float32,-0.6967418546365916,9823827698983846.0,0.0
32bits,posit32,-0.6967418546365916,9823827698983846.0,0.0
32bits,float32,-0.68671679197995,1205379139918779.2,0.0
32bits,posit32,-0.68671679197995,1205379139918779.2,0.0
32bits,float32,-0.6766917293233083,7413073250580644.0,0.0
32bits,posit32,-0.6766917293233083,7413073250580644.0,0.0
32bits,float32,-0.6666666666666667,8015759274478039.0,0.0
32bits,posit32,-0.6666666666666667,8015759274478039.0,0.0
32bits,float32,-0.6566416040100251,602690392059593.9,0.0
32bits,posit32,-0.6566416040100251,602690392059593.9,0.0
32bits,float32,-0.6466165413533835,9221138249451330.0,0.0
32bits,posit32,-0.6466165413533835,9221138249451330.0,0.0
32bits,float32,-0.6365914786967419,6207694865674277.0,0.0
32bits,posit32,-0.6365914786967419,6207694865674277.0,0.0
32bits,float32,-0.6265664160401003,2410754811511149.5,0.0
32bits,posit32,-0.6265664160401003,2410754811511149.5,0.0
32bits,float32,-0.6165413533834587,1.1029204192545524e+16,0.0
32bits,posit32,-0.6165413533834587,1.1029204192545524e+16,0.0
32bits,float32,-0.6065162907268171,4399627666024786.0,0.0
32bits,posit32,-0.6065162907268171,4399627666024786.0,0.0
32bits,float32,-0.5964912280701755,4218821443020350.5,0.0
32bits,posit32,-0.5964912280701755,4218821443020350.5,0.0
32bits,float32,-0.5864661654135339,1.1210010010983164e+16,0.0
32bits,posit32,-0.5864661654135339,1.1210010010983164e+16,0.0
32bits,float32,-0.5764411027568923,2591560743696875.5,0.0
32bits,posit32,-0.5764411027568923,2591560743696875.5,0.0
32bits,float32,-0.5664160401002507,6026889846258386.0,0.0
32bits,posit32,-0.5664160401002507,6026889846258386.0,0.0
32bits,float32,-0.5563909774436091,9401945588172154.0,0.0
32bits,posit32,-0.5563909774436091,9401945588172154.0,0.0
32bits,float32,-0.5463659147869675,783495968315086.9,0.0
32bits,posit32,-0.5463659147869675,783495968315086.9,0.0
32bits,float32,-0.5363408521303259,7834955564666351.0,0.0
32bits,posit32,-0.5363408521303259,7834955564666351.0,0.0
32bits,float32,-0.5263157894736843,7593877220973663.0,0.0
32bits,posit32,-0.5263157894736843,7593877220973663.0,0.0
32bits,float32,-0.5162907268170427,1024569706845523.9,0.0
32bits,posit32,-0.5162907268170427,1024569706845523.9,0.0
32bits,float32,-0.5062656641604011,9643021233823264.0,0.0
32bits,posit32,-0.5062656641604011,9643021233823264.0,0.0
32bits,float32,-0.4962406015037595,5785813466165524.0,0.0
32bits,posit32,-0.4962406015037595,5785813466165524.0,0.0
32bits,float32,-0.4862155388471179,2832638749437591.5,0.0
32bits,posit32,-0.4862155388471179,2832638749437591.5,0.0
32bits,float32,-0.4761904761904763,572555496558676.8,0.0
32bits,posit32,-0.4761904761904763,572555496558676.8,0.0
32bits,float32,-0.46616541353383467,3977746360079186.5,0.0
32bits,posit32,-0.46616541353383467,3977746360079186.5,0.0
32bits,float32,-0.45614035087719307,4640702804908823.0,0.0
32bits,posit32,-0.45614035087719307,4640702804908823.0,0.0
32bits,float32,-0.44611528822055146,1235511900145468.0,0.0
32bits,posit32,-0.44611528822055146,1235511900145468.0,0.0
32bits,float32,-0.43609022556390986,2169679549655341.8,0.0
32bits,posit32,-0.43609022556390986,2169679549655341.8,0.0
32bits,float32,-0.42606516290726826,5574871593618044.0,0.0
32bits,posit32,-0.42606516290726826,5574871593618044.0,0.0
32bits,float32,-0.41604010025062665,3043578246188748.5,0.0
32bits,posit32,-0.41604010025062665,3043578246188748.5,0.0
32bits,float32,-0.40601503759398505,361612079031945.3,0.0
32bits,posit32,-0.40601503759398505,361612079031945.3,0.0
32bits,float32,-0.39598997493734345,3766804944209864.5,0.0
32bits,posit32,-0.39598997493734345,3766804944209864.5,0.0
32bits,float32,-0.38596491228070184,4851645423171947.0,0.0
32bits,posit32,-0.38596491228070184,4851645423171947.0,0.0
32bits,float32,-0.37593984962406024,1446453302587290.0,0.0
32bits,posit32,-0.37593984962406024,1446453302587290.0,0.0
32bits,float32,-0.36591478696741864,1958737525678015.0,0.0
32bits,posit32,-0.36591478696741864,1958737525678015.0,0.0
32bits,float32,-0.35588972431077703,5363930326458974.0,0.0
32bits,posit32,-0.35588972431077703,5363930326458974.0,0.0
32bits,float32,-0.34586466165413543,3254519193662981.0,0.0
32bits,posit32,-0.34586466165413543,3254519193662981.0,0.0
32bits,float32,-0.3358395989974938,150671640190590.8,0.0
32bits,posit32,-0.3358395989974938,150671640190590.8,0.0
32bits,float32,-0.3258145363408522,3555864489360066.5,0.0
32bits,posit32,-0.3258145363408522,3555864489360066.5,0.0
32bits,float32,-0.3157894736842106,5062586258585709.0,0.0
32bits,posit32,-0.3157894736842106,5062586258585709.0,0.0
32bits,float32,-0.305764411027569,1657394348459103.8,0.0
32bits,posit32,-0.305764411027569,1657394348459103.8,0.0
32bits,float32,-0.2957393483709274,1747796945394250.5,0.0
32bits,posit32,-0.2957393483709274,1747796945394250.5,0.0
32bits,float32,-0.2857142857142858,5152988193714523.0,0.0
32bits,posit32,-0.2857142857142858,5152988193714523.0,0.0
32bits,float32,-0.2756892230576442,3465460510106507.0,0.0
32bits,posit32,-0.2756892230576442,3465460510106507.0,0.0
32bits,float32,-0.2656641604010026,60268493860619.41,0.0
32bits,posit32,-0.2656641604010026,60268493860619.41,0.0
32bits,float32,-0.255639097744361,3344923364511243.5,0.0
32bits,posit32,-0.255639097744361,3344923364511243.5,0.0
32bits,float32,-0.2456140350877194,738293371046345.4,0.0
32bits,posit32,-0.2456140350877194,738293371046345.4,0.0
32bits,float32,-0.2355889724310778,1868335801618296.0,0.0
32bits,posit32,-0.2355889724310778,1868335801618296.0,0.0
32bits,float32,-0.2255639097744362,1536856421680322.5,0.0
32bits,posit32,-0.2255639097744362,1536856421680322.5,0.0
32bits,float32,-0.21553884711779459,1069773115663503.1,0.0
32bits,posit32,-0.21553884711779459,1069773115663503.1,0.0
32bits,float32,-0.20551378446115298,2335418993331249.0,0.0
32bits,posit32,-0.20551378446115298,2335418993331249.0,0.0
32bits,float32,-0.19548872180451138,271209627515870.06,0.0
32bits,posit32,-0.19548872180451138,271209627515870.06,0.0
32bits,float32,-0.18546365914786977,2877839291408825.5,0.0
32bits,posit32,-0.18546365914786977,2877839291408825.5,0.0
32bits,float32,-0.17543859649122817,527352073080701.6,0.0
32bits,posit32,-0.17543859649122817,527352073080701.6,0.0
32bits,float32,-0.16541353383458657,2079276217175824.2,0.0
32bits,posit32,-0.16541353383458657,2079276217175824.2,0.0
32bits,float32,-0.15538847117794496,1325915469784273.8,0.0
32bits,posit32,-0.15538847117794496,1325915469784273.8,0.0
32bits,float32,-0.14536340852130336,1280713769208829.8,0.0
32bits,posit32,-0.14536340852130336,1280713769208829.8,0.0
32bits,float32,-0.13533834586466176,2124477864655042.2,0.0
32bits,posit32,-0.13533834586466176,2124477864655042.2,0.0
32bits,float32,-0.12531328320802015,482151411587463.25,0.0
32bits,posit32,-0.12531328320802015,482151411587463.25,0.0
32bits,float32,-0.11528822055137855,82870227724854.06,0.0
32bits,posit32,-0.11528822055137855,82870227724854.06,0.0
32bits,float32,-0.10526315789473695,316411445434226.75,0.0
32bits,posit32,-0.10526315789473695,316411445434226.75,0.0
32bits,float32,-0.09523809523809534,715692923276364.1,0.0
32bits,posit32,-0.09523809523809534,715692923276364.1,0.0
32bits,float32,-0.08521303258145374,1114974121908274.4,0.0
32bits,posit32,-0.08521303258145374,1114974121908274.4,0.0
32bits,float32,-0.07518796992481214,1491654975557483.0,0.0
32bits,posit32,-0.07518796992481214,1491654975557483.0,0.0
32bits,float32,-0.06516290726817053,1092373354646276.0,0.0
32bits,posit32,-0.06516290726817053,1092373354646276.0,0.0
32bits,float32,-0.05513784461152893,693092118386228.9,0.0
32bits,posit32,-0.05513784461152893,693092118386228.9,0.0
32bits,float32,-0.04511278195488733,293810870346302.8,0.0
32bits,posit32,-0.04511278195488733,293810870346302.8,0.0
32bits,float32,-0.03508771929824572,105470557296956.73,0.0
32bits,posit32,-0.03508771929824572,105470557296956.73,0.0
32bits,float32,-0.02506265664160412,246725769301722.94,0.0
32bits,posit32,-0.02506265664160412,246725769301722.94,0.0
32bits,float32,-0.015037593984962516,152555526729779.88,0.0
32bits,posit32,-0.015037593984962516,152555526729779.88,0.0
32bits,float32,-0.005012531328320913,11771303708912.666,0.0
32bits,posit32,-0.005012531328320913,11771303708912.666,0.0
32bits,float32,0.005012531328320691,1.3167039270095904e-08,138.0
32bits,posit32,0.005012531328320691,1.3167039270095904e-08,138.0
32bits,float32,0.015037593984962072,7.352012926892631e-08,186.0
32bits,posit32,0.015037593984962072,7.352012926892631e-08,186.0
32bits,float32,0.025062656641603898,7.882977116959205e-08,220.0
32bits,posit32,0.025062656641603898,7.882977116959205e-08,220.0
32bits,float32,0.03508771929824572,2.4906131695533783e-08,248.0
32bits,posit32,0.03508771929824572,2.4906131695533783e-08,248.0
32bits,float32,0.045112781954887105,5.1672241102040096e-08,276.0
32bits,posit32,0.045112781954887105,5.1672241102040096e-08,276.0
32bits,float32,0.055137844611528486,1.0216607553256855e-07,294.0
32bits,posit32,0.055137844611528486,1.0216607553256855e-07,294.0
32bits,float32,0.06516290726817031,1.310450741180663e-07,312.0
32bits,posit32,0.06516290726817031,1.310450741180663e-07,312.0
32bits,float32,0.07518796992481214,1.5904836516209885e-07,322.0
32bits,posit32,0.07518796992481214,1.5904836516209885e-07,322.0
32bits,float32,0.08521303258145352,1.0497174736769979e-07,332.0
32bits,posit32,0.08521303258145352,1.0497174736769979e-07,332.0
32bits,float32,0.0952380952380949,5.865054842897289e-08,344.0
32bits,posit32,0.0952380952380949,5.865054842897289e-08,344.0
32bits,float32,0.10526315789473673,2.2241840658044485e-08,356.0
32bits,posit32,0.10526315789473673,2.2241840658044485e-08,356.0
32bits,float32,0.11528822055137855,4.91725137652167e-09,370.0
32bits,posit32,0.11528822055137855,4.91725137652167e-09,370.0
32bits,float32,0.12531328320801993,2.8330056883791094e-08,370.0
32bits,posit32,0.12531328320801993,2.8330056883791094e-08,370.0
32bits,float32,0.1353383458646613,1.025466862579995e-07,384.0
32bits,posit32,0.1353383458646613,1.025466862579995e-07,384.0
32bits,float32,0.14536340852130314,6.150891391100594e-08,384.0
32bits,posit32,0.14536340852130314,6.150891391100594e-08,384.0
32bits,float32,0.15538847117794496,5.090561478818751e-08,400.0
32bits,posit32,0.15538847117794496,5.090561478818751e-08,400.0
32bits,float32,0.16541353383458635,7.929226991757694e-08,400.0
32bits,posit32,0.16541353383458635,7.929226991757694e-08,400.0
32bits,float32,0.17543859649122773,1.9996374730278418e-08,400.0
32bits,posit32,0.17543859649122773,1.9996374730278418e-08,400.0
32bits,float32,0.18546365914786955,1.0912303357663697e-07,400.0
32bits,posit32,0.18546365914786955,1.0912303357663697e-07,400.0
32bits,float32,0.19548872180451138,7.761143902830788e-09,416.0
32bits,posit32,0.19548872180451138,7.761143902830788e-09,416.0
32bits,float32,0.20551378446115276,6.683208773218872e-08,416.0
32bits,posit32,0.20551378446115276,6.683208773218872e-08,416.0
32bits,float32,0.21553884711779414,3.043237555201834e-08,416.0
32bits,posit32,0.21553884711779414,3.043237555201834e-08,416.0
32bits,float32,0.22556390977443597,4.3719760672477814e-08,416.0
32bits,posit32,0.22556390977443597,4.3719760672477814e-08,416.0
32bits,float32,0.2355889724310778,5.314951315913327e-08,416.0
32bits,posit32,0.2355889724310778,5.314951315913327e-08,416.0
32bits,float32,0.24561403508771917,1.4714348571921355e-08,436.0
32bits,posit32,0.24561403508771917,1.4714348571921355e-08,436.0
32bits,float32,0.25563909774436055,6.666500189031638e-08,436.0
32bits,posit32,0.25563909774436055,6.666500189031638e-08,436.0
32bits,float32,0.2656641604010024,1.201170280907203e-09,436.0
32bits,posit32,0.2656641604010024,1.201170280907203e-09,436.0
32bits,float32,0.2756892230576442,6.906733795850421e-08,436.0
32bits,posit32,0.2756892230576442,6.906733795850421e-08,436.0
32bits,float32,0.2857142857142856,1.0187022422990891e-07,436.0
32bits,posit32,0.2857142857142856,1.0187022422990891e-07,436.0
32bits,float32,0.29573934837092697,3.455247589764816e-08,436.0
32bits,posit32,0.29573934837092697,3.455247589764816e-08,436.0
32bits,float32,0.3057644110275688,3.2765270339394994e-08,436.0
32bits,posit32,0.3057644110275688,3.2765270339394994e-08,436.0
32bits,float32,0.3157894736842106,1.0008302463418446e-07,436.0
32bits,posit32,0.3157894736842106,1.0008302463418446e-07,436.0
32bits,float32,0.325814536340852,4.319318815318436e-08,456.0
32bits,posit32,0.325814536340852,4.319318815318436e-08,456.0
32bits,float32,0.3358395989974934,1.8302217584982752e-09,456.0
32bits,posit32,0.3358395989974934,1.8302217584982752e-09,456.0
32bits,float32,0.3458646616541352,3.9532746644082807e-08,456.0
32bits,posit32,0.3458646616541352,3.9532746644082807e-08,456.0
32bits,float32,0.35588972431077703,6.51558223637589e-08,456.0
32bits,posit32,0.35588972431077703,6.51558223637589e-08,456.0
32bits,float32,0.3659147869674184,2.3792858809364788e-08,456.0
32bits,posit32,0.3659147869674184,2.3792858809364788e-08,456.0
32bits,float32,0.3759398496240598,1.757010694470451e-08,456.0
32bits,posit32,0.3759398496240598,1.757010694470451e-08,456.0
32bits,float32,0.3859649122807016,5.8933075987931336e-08,456.0
32bits,posit32,0.3859649122807016,5.8933075987931336e-08,456.0
32bits,float32,0.39598997493734345,4.5257049641311433e-08,456.0
32bits,posit32,0.39598997493734345,4.5257049641311433e-08,456.0
32bits,float32,0.40601503759398483,4.344676346568123e-09,456.0
32bits,posit32,0.40601503759398483,4.344676346568123e-09,456.0
32bits,float32,0.4160401002506262,3.656769503092873e-08,456.0
32bits,posit32,0.4160401002506262,3.656769503092873e-08,456.0
32bits,float32,0.42606516290726804,6.698043650905963e-08,456.0
32bits,posit32,0.42606516290726804,6.698043650905963e-08,456.0
32bits,float32,0.43609022556390986,2.606806115179474e-08,456.0
32bits,posit32,0.43609022556390986,2.606806115179474e-08,456.0
32bits,float32,0.44611528822055124,1.48443095387725e-08,456.0
32bits,posit32,0.44611528822055124,1.48443095387725e-08,456.0
32bits,float32,0.4561403508771926,5.575668763630951e-08,456.0
32bits,posit32,0.4561403508771926,5.575668763630951e-08,456.0
32bits,float32,0.46616541353383445,4.779144801731458e-08,456.0
32bits,posit32,0.46616541353383445,4.779144801731458e-08,456.0
32bits,float32,0.4761904761904763,6.8790698543951066e-09,456.0
32bits,posit32,0.4761904761904763,6.8790698543951066e-09,456.0
32bits,float32,0.48621553884711766,3.4033302153036634e-08,456.0
32bits,posit32,0.48621553884711766,3.4033302153036634e-08,456.0
32bits,float32,0.49624060150375904,3.214563250047719e-08,476.0
32bits,posit32,0.49624060150375904,3.214563250047719e-08,476.0
32bits,float32,0.5062656641604009,5.357604838577643e-08,476.0
32bits,posit32,0.5062656641604009,5.357604838577643e-08,476.0
32bits,float32,0.5162907268170427,5.69245574765424e-09,476.0
32bits,posit32,0.5162907268170427,5.69245574765424e-09,476.0
32bits,float32,0.5263157894736841,4.2191138412151404e-08,476.0
32bits,posit32,0.5263157894736841,4.2191138412151404e-08,476.0
32bits,float32,0.5363408521303255,4.3530539251949874e-08,476.0
32bits,posit32,0.5363408521303255,4.3530539251949874e-08,476.0
32bits,float32,0.5463659147869673,4.353054869435196e-09,476.0
32bits,posit32,0.5463659147869673,4.353054869435196e-09,476.0
32bits,float32,0.5563909774436091,5.223664599874504e-08,476.0
32bits,posit32,0.5563909774436091,5.223664599874504e-08,476.0
32bits,float32,0.5664160401002505,3.3485030265083495e-08,476.0
32bits,posit32,0.5664160401002505,3.3485030265083495e-08,476.0
32bits,float32,0.5764411027568919,1.4398563971308414e-08,476.0
32bits,posit32,0.5764411027568919,1.4398563971308414e-08,476.0
32bits,float32,0.5864661654135337,6.228215663510813e-08,476.0
32bits,posit32,0.5864661654135337,6.228215663510813e-08,476.0
32bits,float32,0.5964912280701755,2.343952125253956e-08,476.0
32bits,posit32,0.5964912280701755,2.343952125253956e-08,476.0
32bits,float32,0.6065162907268169,2.4444071609065615e-08,476.0
32bits,posit32,0.6065162907268169,2.4444071609065615e-08,476.0
32bits,float32,0.6165413533834583,6.127760627858212e-08,476.0
32bits,posit32,0.6165413533834583,6.127760627858212e-08,476.0
32bits,float32,0.6265664160401001,1.3394012144326526e-08,476.0
32bits,posit32,0.6265664160401001,1.3394012144326526e-08,476.0
32bits,float32,0.6365914786967419,3.448958060873909e-08,476.0
32bits,posit32,0.6365914786967419,3.448958060873909e-08,476.0
32bits,float32,0.6466165413533833,5.1232095686915344e-08,476.0
32bits,posit32,0.6466165413533833,5.1232095686915344e-08,476.0
32bits,float32,0.6566416040100247,3.348501469670293e-09,476.0
32bits,posit32,0.6566416040100247,3.348501469670293e-09,476.0
32bits,float32,0.6666666666666665,4.371369616737156e-08,476.0
32bits,posit32,0.6666666666666665,4.371369616737156e-08,476.0
32bits,float32,0.6766917293233083,4.042695075672237e-08,476.0
32bits,posit32,0.6766917293233083,4.042695075672237e-08,476.0
32bits,float32,0.6867167919799497,6.573487772676627e-09,476.0
32bits,posit32,0.6867167919799497,6.573487772676627e-09,476.0
32bits,float32,0.6967418546365911,5.3573927806945115e-08,476.0
32bits,posit32,0.6967418546365911,5.3573927806945115e-08,476.0
32bits,float32,0.7067669172932329,3.0566719058824597e-08,476.0
32bits,posit32,0.7067669172932329,3.0566719058824597e-08,476.0
32bits,float32,0.7167919799498748,1.6433719425232622e-08,476.0
32bits,posit32,0.7167919799498748,1.6433719425232622e-08,476.0
32bits,float32,0.7268170426065161,6.343415795463167e-08,476.0
32bits,posit32,0.7268170426065161,6.343415795463167e-08,476.0
32bits,float32,0.7368421052631575,2.0706485856057388e-08,476.0
32bits,posit32,0.7368421052631575,2.0706485856057388e-08,476.0
32bits,float32,0.7468671679197993,2.629395109723004e-08,476.0
32bits,posit32,0.7468671679197993,2.629395109723004e-08,476.0
32bits,float32,0.7568922305764412,5.78466942637348e-08,476.0
32bits,posit32,0.7568922305764412,5.78466942637348e-08,476.0
32bits,float32,0.7669172932330826,1.0846252679255135e-08,476.0
32bits,posit32,0.7669172932330826,1.0846252679255135e-08,476.0
32bits,float32,0.7769423558897239,3.6154182769162845e-08,476.0
32bits,posit32,0.7769423558897239,3.6154182769162845e-08,476.0
32bits,float32,0.7869674185463658,4.798646259173743e-08,476.0
32bits,posit32,0.7869674185463658,4.798646259173743e-08,476.0
32bits,float32,0.7969924812030076,9.860240882387485e-10,476.0
32bits,posit32,0.7969924812030076,9.860240882387485e-10,476.0
32bits,float32,0.807017543859649,4.601441595248866e-08,476.0
32bits,posit32,0.807017543859649,4.601441595248866e-08,476.0
32bits,float32,0.8170426065162903,3.8126227871182846e-08,476.0
32bits,posit32,0.8170426065162903,3.8126227871182846e-08,476.0
32bits,float32,0.8270676691729322,8.874209088563518e-09,476.0
32bits,posit32,0.8270676691729322,8.874209088563518e-09,476.0
32bits,float32,0.837092731829574,5.5874647624486084e-08,476.0
32bits,posit32,0.837092731829574,5.5874647624486084e-08,476.0
32bits,float32,0.8471177944862154,2.8265997742937735e-08,476.0
32bits,posit32,0.8471177944862154,2.8265997742937735e-08,476.0
32bits,float32,0.8571428571428568,1.8734440792984833e-08,476.0
32bits,posit32,0.8571428571428568,1.8734440792984833e-08,476.0
32bits,float32,0.8671679197994986,6.540620304366916e-08,476.0
32bits,posit32,0.8671679197994986,6.540620304366916e-08,476.0
32bits,float32,0.8771929824561404,1.8405767614692575e-08,476.0
32bits,posit32,0.8771929824561404,1.8405767614692575e-08,476.0
32bits,float32,0.8872180451127818,2.859467398276957e-08,476.0
32bits,posit32,0.8872180451127818,2.859467398276957e-08,476.0
32bits,float32,0.8972431077694232,5.554597137819526e-08,476.0
32bits,posit32,0.8972431077694232,5.554597137819526e-08,476.0
32bits,float32,0.907268170426065,8.54553441192536e-09,476.0
32bits,posit32,0.907268170426065,8.54553441192536e-09,476.0
32bits,float32,0.9172932330827068,3.845490257378595e-08,476.0
32bits,posit32,0.9172932330827068,3.845490257378595e-08,476.0
32bits,float32,0.9273182957393482,4.568574126939156e-08,476.0
32bits,posit32,0.9273182957393482,4.568574126939156e-08,476.0
32bits,float32,0.9373433583959896,1.3146988102832778e-09,476.0
32bits,posit32,0.9373433583959896,1.3146988102832778e-09,476.0
32bits,float32,0.9473684210526314,4.831513578947111e-08,476.0
32bits,posit32,0.9473684210526314,4.831513578947111e-08,476.0
32bits,float32,0.9573934837092732,3.5825508086065755e-08,476.0
32bits,posit32,0.9573934837092732,3.5825508086065755e-08,476.0
32bits,float32,0.9674185463659146,1.1174930462839272e-08,476.0
32bits,posit32,0.9674185463659146,1.1174930462839272e-08,476.0
32bits,float32,0.977443609022556,5.817536742904458e-08,476.0
32bits,posit32,0.977443609022556,5.817536742904458e-08,476.0
32bits,float32,0.9874686716791978,2.5965274883298556e-08,476.0
32bits,posit32,0.9874686716791978,2.5965274883298556e-08,476.0
32bits,float32,0.9974937343358397,1.352079418219723e-09,500.0
32bits,posit32,0.9974937343358397,1.352079418219723e-09,500.0
32bits,float32,1.007518796992481,4.056238053687334e-09,500.0
32bits,posit32,1.007518796992481,4.056238053687334e-09,500.0
32bits,float32,1.0175438596491224,7.394184180220973e-09,500.0
32bits,posit32,1.0175438596491224,7.394184180220973e-09,500.0
32bits,float32,1.0275689223057642,1.985866607827999e-09,500.0
32bits,posit32,1.0275689223057642,1.985866607827999e-09,500.0
32bits,float32,1.037593984962406,3.422450864079058e-09,500.0
32bits,posit32,1.037593984962406,3.422450864079058e-09,500.0
32bits,float32,1.0476190476190474,8.027971168857416e-09,500.0
32bits,posit32,1.0476190476190474,8.027971168857416e-09,500.0
32bits,float32,1.0576441102756888,2.619653797436275e-09,500.0
32bits,posit32,1.0576441102756888,2.619653797436275e-09,500.0
32bits,float32,1.0676691729323307,2.788663674470782e-09,500.0
32bits,posit32,1.0676691729323307,2.788663674470782e-09,500.0
