I,type,rmse_spike,total_spikes,firing_rate,sparsity
2.6706706706706704,posit32,0.0,100,1000.0,0.0
2.6786786786786783,float64,0.0,100,1000.0,0.0
2.6786786786786783,float32,0.0,100,1000.0,0.0
2.6786786786786783,float16,0.0,100,1000.0,0.0
2.6786786786786783,posit16,0.0,100,1000.0,0.0
2.6786786786786783,posit20,0.0,100,1000.0,0.0
2.6786786786786783,posit24,0.0,100,1000.0,0.0
2.6786786786786783,posit32,0.0,100,1000.0,0.0
2.686686686686687,float64,0.0,100,1000.0,0.0
2.686686686686687,float32,0.0,100,1000.0,0.0
2.686686686686687,float16,0.0,100,1000.0,0.0
2.686686686686687,posit16,0.0,100,1000.0,0.0
2.686686686686687,posit20,0.0,100,1000.0,0.0
2.686686686686687,posit24,0.0,100,1000.0,0.0
2.686686686686687,posit32,0.0,100,1000.0,0.0
2.694694694694695,float64,0.0,100,1000.0,0.0
2.694694694694695,float32,0.0,100,1000.0,0.0
2.694694694694695,float16,0.0,100,1000.0,0.0
2.694694694694695,posit16,0.0,100,1000.0,0.0
2.694694694694695,posit20,0.0,100,1000.0,0.0
2.694694694694695,posit24,0.0,100,1000.0,0.0
2.694694694694695,posit32,0.0,100,1000.0,0.0
2.7027027027027026,float64,0.0,100,1000.0,0.0
2.7027027027027026,float32,0.0,100,1000.0,0.0
2.7027027027027026,float16,0.0,100,1000.0,0.0
2.7027027027027026,posit16,0.0,100,1000.0,0.0
2.7027027027027026,posit20,0.0,100,1000.0,0.0
2.7027027027027026,posit24,0.0,100,1000.0,0.0
2.7027027027027026,posit32,0.0,100,1000.0,0.0
2.7107107107107105,float64,0.0,100,1000.0,0.0
2.7107107107107105,float32,0.0,100,1000.0,0.0
2.7107107107107105,float16,0.0,100,1000.0,0.0
2.7107107107107105,posit16,0.0,100,1000.0,0.0
2.7107107107107105,posit20,0.0,100,1000.0,0.0
2.7107107107107105,posit24,0.0,100,1000.0,0.0
2.7107107107107105,posit32,0.0,100,1000.0,0.0
2.7187187187187183,float64,0.0,100,1000.0,0.0
2.7187187187187183,float32,0.0,100,1000.0,0.0
2.7187187187187183,float16,0.0,100,1000.0,0.0
2.7187187187187183,posit16,0.0,100,1000.0,0.0
2.7187187187187183,posit20,0.0,100,1000.0,0.0
2.7187187187187183,posit24,0.0,100,1000.0,0.0
2.7187187187187183,posit32,0.0,100,1000.0,0.0
2.726726726726727,float64,0.0,100,1000.0,0.0
2.726726726726727,float32,0.0,100,1000.0,0.0
2.726726726726727,float16,0.0,100,1000.0,0.0
2.726726726726727,posit16,0.0,100,1000.0,0.0
2.726726726726727,posit20,0.0,100,1000.0,0.0
2.726726726726727,posit24,0.0,100,1000.0,0.0
2.726726726726727,posit32,0.0,100,1000.0,0.0
2.734734734734735,float64,0.0,100,1000.0,0.0
2.734734734734735,float32,0.0,100,1000.0,0.0
2.734734734734735,float16,0.0,100,1000.0,0.0
2.734734734734735,posit16,0.0,100,1000.0,0.0
2.734734734734735,posit20,0.0,100,1000.0,0.0
2.734734734734735,posit24,0.0,100,1000.0,0.0
2.734734734734735,posit32,0.0,100,1000.0,0.0
2.7427427427427427,float64,0.0,100,1000.0,0.0
2.7427427427427427,float32,0.0,100,1000.0,0.0
2.7427427427427427,float16,0.0,100,1000.0,0.0
2.7427427427427427,posit16,0.0,100,1000.0,0.0
2.7427427427427427,posit20,0.0,100,1000.0,0.0
2.7427427427427427,posit24,0.0,100,1000.0,0.0
2.7427427427427427,posit32,0.0,100,1000.0,0.0
2.7507507507507505,float64,0.0,100,1000.0,0.0
2.7507507507507505,float32,0.0,100,1000.0,0.0
2.7507507507507505,float16,0.0,100,1000.0,0.0
2.7507507507507505,posit16,0.0,100,1000.0,0.0
2.7507507507507505,posit20,0.0,100,1000.0,0.0
2.7507507507507505,posit24,0.0,100,1000.0,0.0
2.7507507507507505,posit32,0.0,100,1000.0,0.0
2.7587587587587583,float64,0.0,100,1000.0,0.0
2.7587587587587583,float32,0.0,100,1000.0,0.0
2.7587587587587583,float16,0.0,100,1000.0,0.0
2.7587587587587583,posit16,0.0,100,1000.0,0.0
2.7587587587587583,posit20,0.0,100,1000.0,0.0
2.7587587587587583,posit24,0.0,100,1000.0,0.0
2.7587587587587583,posit32,0.0,100,1000.0,0.0
2.766766766766767,float64,0.0,100,1000.0,0.0
2.766766766766767,float32,0.0,100,1000.0,0.0
2.766766766766767,float16,0.0,100,1000.0,0.0
2.766766766766767,posit16,0.0,100,1000.0,0.0
2.766766766766767,posit20,0.0,100,1000.0,0.0
2.766766766766767,posit24,0.0,100,1000.0,0.0
2.766766766766767,posit32,0.0,100,1000.0,0.0
2.774774774774775,float64,0.0,100,1000.0,0.0
2.774774774774775,float32,0.0,100,1000.0,0.0
2.774774774774775,float16,0.0,100,1000.0,0.0
2.774774774774775,posit16,0.0,100,1000.0,0.0
2.774774774774775,posit20,0.0,100,1000.0,0.0
2.774774774774775,posit24,0.0,100,1000.0,0.0
2.774774774774775,posit32,0.0,100,1000.0,0.0
2.7827827827827827,float64,0.0,100,1000.0,0.0
2.7827827827827827,float32,0.0,100,1000.0,0.0
2.7827827827827827,float16,0.0,100,1000.0,0.0
2.7827827827827827,posit16,0.0,100,1000.0,0.0
2.7827827827827827,posit20,0.0,100,1000.0,0.0
2.7827827827827827,posit24,0.0,100,1000.0,0.0
2.7827827827827827,posit32,0.0,100,1000.0,0.0
2.7907907907907905,float64,0.0,100,1000.0,0.0
2.7907907907907905,float32,0.0,100,1000.0,0.0
2.7907907907907905,float16,0.0,100,1000.0,0.0
2.7907907907907905,posit16,0.0,100,1000.0,0.0
2.7907907907907905,posit20,0.0,100,1000.0,0.0
2.7907907907907905,posit24,0.0,100,1000.0,0.0
2.7907907907907905,posit32,0.0,100,1000.0,0.0
2.7987987987987983,float64,0.0,100,1000.0,0.0
2.7987987987987983,float32,0.0,100,1000.0,0.0
2.7987987987987983,float16,0.0,100,1000.0,0.0
2.7987987987987983,posit16,0.0,100,1000.0,0.0
2.7987987987987983,posit20,0.0,100,1000.0,0.0
2.7987987987987983,posit24,0.0,100,1000.0,0.0
2.7987987987987983,posit32,0.0,100,1000.0,0.0
2.806806806806807,float64,0.0,100,1000.0,0.0
2.806806806806807,float32,0.0,100,1000.0,0.0
2.806806806806807,float16,0.0,100,1000.0,0.0
2.806806806806807,posit16,0.0,100,1000.0,0.0
2.806806806806807,posit20,0.0,100,1000.0,0.0
2.806806806806807,posit24,0.0,100,1000.0,0.0
2.806806806806807,posit32,0.0,100,1000.0,0.0
2.814814814814815,float64,0.0,100,1000.0,0.0
2.814814814814815,float32,0.0,100,1000.0,0.0
2.814814814814815,float16,0.0,100,1000.0,0.0
2.814814814814815,posit16,0.0,100,1000.0,0.0
2.814814814814815,posit20,0.0,100,1000.0,0.0
2.814814814814815,posit24,0.0,100,1000.0,0.0
2.814814814814815,posit32,0.0,100,1000.0,0.0
2.8228228228228227,float64,0.0,100,1000.0,0.0
2.8228228228228227,float32,0.0,100,1000.0,0.0
2.8228228228228227,float16,0.0,100,1000.0,0.0
2.8228228228228227,posit16,0.0,100,1000.0,0.0
2.8228228228228227,posit20,0.0,100,1000.0,0.0
2.8228228228228227,posit24,0.0,100,1000.0,0.0
2.8228228228228227,posit32,0.0,100,1000.0,0.0
2.8308308308308305,float64,0.0,100,1000.0,0.0
2.8308308308308305,float32,0.0,100,1000.0,0.0
2.8308308308308305,float16,0.0,100,1000.0,0.0
2.8308308308308305,posit16,0.0,100,1000.0,0.0
2.8308308308308305,posit20,0.0,100,1000.0,0.0
2.8308308308308305,posit24,0.0,100,1000.0,0.0
2.8308308308308305,posit32,0.0,100,1000.0,0.0
2.8388388388388384,float64,0.0,100,1000.0,0.0
2.8388388388388384,float32,0.0,100,1000.0,0.0
2.8388388388388384,float16,0.0,100,1000.0,0.0
2.8388388388388384,posit16,0.0,100,1000.0,0.0
2.8388388388388384,posit20,0.0,100,1000.0,0.0
2.8388388388388384,posit24,0.0,100,1000.0,0.0
2.8388388388388384,posit32,0.0,100,1000.0,0.0
2.846846846846847,float64,0.0,100,1000.0,0.0
2.846846846846847,float32,0.0,100,1000.0,0.0
2.846846846846847,float16,0.0,100,1000.0,0.0
2.846846846846847,posit16,0.0,100,1000.0,0.0
2.846846846846847,posit20,0.0,100,1000.0,0.0
2.846846846846847,posit24,0.0,100,1000.0,0.0
2.846846846846847,posit32,0.0,100,1000.0,0.0
2.854854854854855,float64,0.0,100,1000.0,0.0
2.854854854854855,float32,0.0,100,1000.0,0.0
2.854854854854855,float16,0.0,100,1000.0,0.0
2.854854854854855,posit16,0.0,100,1000.0,0.0
2.854854854854855,posit20,0.0,100,1000.0,0.0
2.854854854854855,posit24,0.0,100,1000.0,0.0
2.854854854854855,posit32,0.0,100,1000.0,0.0
2.8628628628628627,float64,0.0,100,1000.0,0.0
2.8628628628628627,float32,0.0,100,1000.0,0.0
2.8628628628628627,float16,0.0,100,1000.0,0.0
2.8628628628628627,posit16,0.0,100,1000.0,0.0
2.8628628628628627,posit20,0.0,100,1000.0,0.0
2.8628628628628627,posit24,0.0,100,1000.0,0.0
2.8628628628628627,posit32,0.0,100,1000.0,0.0
2.8708708708708706,float64,0.0,100,1000.0,0.0
2.8708708708708706,float32,0.0,100,1000.0,0.0
2.8708708708708706,float16,0.0,100,1000.0,0.0
2.8708708708708706,posit16,0.0,100,1000.0,0.0
2.8708708708708706,posit20,0.0,100,1000.0,0.0
2.8708708708708706,posit24,0.0,100,1000.0,0.0
2.8708708708708706,posit32,0.0,100,1000.0,0.0
2.8788788788788784,float64,0.0,100,1000.0,0.0
2.8788788788788784,float32,0.0,100,1000.0,0.0
2.8788788788788784,float16,0.0,100,1000.0,0.0
2.8788788788788784,posit16,0.0,100,1000.0,0.0
2.8788788788788784,posit20,0.0,100,1000.0,0.0
2.8788788788788784,posit24,0.0,100,1000.0,0.0
2.8788788788788784,posit32,0.0,100,1000.0,0.0
2.886886886886887,float64,0.0,100,1000.0,0.0
2.886886886886887,float32,0.0,100,1000.0,0.0
2.886886886886887,float16,0.0,100,1000.0,0.0
2.886886886886887,posit16,0.0,100,1000.0,0.0
2.886886886886887,posit20,0.0,100,1000.0,0.0
2.886886886886887,posit24,0.0,100,1000.0,0.0
2.886886886886887,posit32,0.0,100,1000.0,0.0
2.894894894894895,float64,0.0,100,1000.0,0.0
2.894894894894895,float32,0.0,100,1000.0,0.0
2.894894894894895,float16,0.0,100,1000.0,0.0
2.894894894894895,posit16,0.0,100,1000.0,0.0
2.894894894894895,posit20,0.0,100,1000.0,0.0
2.894894894894895,posit24,0.0,100,1000.0,0.0
2.894894894894895,posit32,0.0,100,1000.0,0.0
2.9029029029029028,float64,0.0,100,1000.0,0.0
2.9029029029029028,float32,0.0,100,1000.0,0.0
2.9029029029029028,float16,0.0,100,1000.0,0.0
2.9029029029029028,posit16,0.0,100,1000.0,0.0
2.9029029029029028,posit20,0.0,100,1000.0,0.0
2.9029029029029028,posit24,0.0,100,1000.0,0.0
2.9029029029029028,posit32,0.0,100,1000.0,0.0
2.9109109109109106,float64,0.0,100,1000.0,0.0
2.9109109109109106,float32,0.0,100,1000.0,0.0
2.9109109109109106,float16,0.0,100,1000.0,0.0
2.9109109109109106,posit16,0.0,100,1000.0,0.0
2.9109109109109106,posit20,0.0,100,1000.0,0.0
2.9109109109109106,posit24,0.0,100,1000.0,0.0
2.9109109109109106,posit32,0.0,100,1000.0,0.0
2.9189189189189193,float64,0.0,100,1000.0,0.0
2.9189189189189193,float32,0.0,100,1000.0,0.0
2.9189189189189193,float16,0.0,100,1000.0,0.0
2.9189189189189193,posit16,0.0,100,1000.0,0.0
2.9189189189189193,posit20,0.0,100,1000.0,0.0
2.9189189189189193,posit24,0.0,100,1000.0,0.0
2.9189189189189193,posit32,0.0,100,1000.0,0.0
2.926926926926927,float64,0.0,100,1000.0,0.0
2.926926926926927,float32,0.0,100,1000.0,0.0
2.926926926926927,float16,0.0,100,1000.0,0.0
2.926926926926927,posit16,0.0,100,1000.0,0.0
2.926926926926927,posit20,0.0,100,1000.0,0.0
2.926926926926927,posit24,0.0,100,1000.0,0.0
2.926926926926927,posit32,0.0,100,1000.0,0.0
2.934934934934935,float64,0.0,100,1000.0,0.0
2.934934934934935,float32,0.0,100,1000.0,0.0
2.934934934934935,float16,0.0,100,1000.0,0.0
2.934934934934935,posit16,0.0,100,1000.0,0.0
2.934934934934935,posit20,0.0,100,1000.0,0.0
2.934934934934935,posit24,0.0,100,1000.0,0.0
2.934934934934935,posit32,0.0,100,1000.0,0.0
2.942942942942943,float64,0.0,100,1000.0,0.0
2.942942942942943,float32,0.0,100,1000.0,0.0
2.942942942942943,float16,0.0,100,1000.0,0.0
2.942942942942943,posit16,0.0,100,1000.0,0.0
2.942942942942943,posit20,0.0,100,1000.0,0.0
2.942942942942943,posit24,0.0,100,1000.0,0.0
2.942942942942943,posit32,0.0,100,1000.0,0.0
2.9509509509509506,float64,0.0,100,1000.0,0.0
2.9509509509509506,float32,0.0,100,1000.0,0.0
2.9509509509509506,float16,0.0,100,1000.0,0.0
2.9509509509509506,posit16,0.0,100,1000.0,0.0
2.9509509509509506,posit20,0.0,100,1000.0,0.0
2.9509509509509506,posit24,0.0,100,1000.0,0.0
2.9509509509509506,posit32,0.0,100,1000.0,0.0
2.9589589589589593,float64,0.0,100,1000.0,0.0
2.9589589589589593,float32,0.0,100,1000.0,0.0
2.9589589589589593,float16,0.0,100,1000.0,0.0
2.9589589589589593,posit16,0.0,100,1000.0,0.0
2.9589589589589593,posit20,0.0,100,1000.0,0.0
2.9589589589589593,posit24,0.0,100,1000.0,0.0
2.9589589589589593,posit32,0.0,100,1000.0,0.0
2.966966966966967,float64,0.0,100,1000.0,0.0
2.966966966966967,float32,0.0,100,1000.0,0.0
2.966966966966967,float16,0.0,100,1000.0,0.0
2.966966966966967,posit16,0.0,100,1000.0,0.0
2.966966966966967,posit20,0.0,100,1000.0,0.0
2.966966966966967,posit24,0.0,100,1000.0,0.0
2.966966966966967,posit32,0.0,100,1000.0,0.0
2.974974974974975,float64,0.0,100,1000.0,0.0
2.974974974974975,float32,0.0,100,1000.0,0.0
2.974974974974975,float16,0.0,100,1000.0,0.0
2.974974974974975,posit16,0.0,100,1000.0,0.0
2.974974974974975,posit20,0.0,100,1000.0,0.0
2.974974974974975,posit24,0.0,100,1000.0,0.0
2.974974974974975,posit32,0.0,100,1000.0,0.0
2.982982982982983,float64,0.0,100,1000.0,0.0
2.982982982982983,float32,0.0,100,1000.0,0.0
2.982982982982983,float16,0.0,100,1000.0,0.0
2.982982982982983,posit16,0.0,100,1000.0,0.0
2.982982982982983,posit20,0.0,100,1000.0,0.0
2.982982982982983,posit24,0.0,100,1000.0,0.0
2.982982982982983,posit32,0.0,100,1000.0,0.0
2.9909909909909906,float64,0.0,100,1000.0,0.0
2.9909909909909906,float32,0.0,100,1000.0,0.0
2.9909909909909906,float16,0.0,100,1000.0,0.0
2.9909909909909906,posit16,0.0,100,1000.0,0.0
2.9909909909909906,posit20,0.0,100,1000.0,0.0
2.9909909909909906,posit24,0.0,100,1000.0,0.0
2.9909909909909906,posit32,0.0,100,1000.0,0.0
2.9989989989989994,float64,0.0,100,1000.0,0.0
2.9989989989989994,float32,0.0,100,1000.0,0.0
2.9989989989989994,float16,0.0,100,1000.0,0.0
2.9989989989989994,posit16,0.0,100,1000.0,0.0
2.9989989989989994,posit20,0.0,100,1000.0,0.0
2.9989989989989994,posit24,0.0,100,1000.0,0.0
2.9989989989989994,posit32,0.0,100,1000.0,0.0
3.007007007007007,float64,0.0,100,1000.0,0.0
3.007007007007007,float32,0.0,100,1000.0,0.0
3.007007007007007,float16,0.0,100,1000.0,0.0
3.007007007007007,posit16,0.0,100,1000.0,0.0
3.007007007007007,posit20,0.0,100,1000.0,0.0
3.007007007007007,posit24,0.0,100,1000.0,0.0
3.007007007007007,posit32,0.0,100,1000.0,0.0
3.015015015015015,float64,0.0,100,1000.0,0.0
3.015015015015015,float32,0.0,100,1000.0,0.0
3.015015015015015,float16,0.0,100,1000.0,0.0
3.015015015015015,posit16,0.0,100,1000.0,0.0
3.015015015015015,posit20,0.0,100,1000.0,0.0
3.015015015015015,posit24,0.0,100,1000.0,0.0
3.015015015015015,posit32,0.0,100,1000.0,0.0
3.023023023023023,float64,0.0,100,1000.0,0.0
3.023023023023023,float32,0.0,100,1000.0,0.0
3.023023023023023,float16,0.0,100,1000.0,0.0
3.023023023023023,posit16,0.0,100,1000.0,0.0
3.023023023023023,posit20,0.0,100,1000.0,0.0
3.023023023023023,posit24,0.0,100,1000.0,0.0
3.023023023023023,posit32,0.0,100,1000.0,0.0
3.0310310310310307,float64,0.0,100,1000.0,0.0
3.0310310310310307,float32,0.0,100,1000.0,0.0
3.0310310310310307,float16,0.0,100,1000.0,0.0
3.0310310310310307,posit16,0.0,100,1000.0,0.0
3.0310310310310307,posit20,0.0,100,1000.0,0.0
3.0310310310310307,posit24,0.0,100,1000.0,0.0
3.0310310310310307,posit32,0.0,100,1000.0,0.0
3.0390390390390394,float64,0.0,100,1000.0,0.0
3.0390390390390394,float32,0.0,100,1000.0,0.0
3.0390390390390394,float16,0.0,100,1000.0,0.0
3.0390390390390394,posit16,0.0,100,1000.0,0.0
3.0390390390390394,posit20,0.0,100,1000.0,0.0
3.0390390390390394,posit24,0.0,100,1000.0,0.0
3.0390390390390394,posit32,0.0,100,1000.0,0.0
3.047047047047047,float64,0.0,100,1000.0,0.0
3.047047047047047,float32,0.0,100,1000.0,0.0
3.047047047047047,float16,0.0,100,1000.0,0.0
3.047047047047047,posit16,0.0,100,1000.0,0.0
3.047047047047047,posit20,0.0,100,1000.0,0.0
3.047047047047047,posit24,0.0,100,1000.0,0.0
3.047047047047047,posit32,0.0,100,1000.0,0.0
3.055055055055055,float64,0.0,100,1000.0,0.0
3.055055055055055,float32,0.0,100,1000.0,0.0
3.055055055055055,float16,0.0,100,1000.0,0.0
3.055055055055055,posit16,0.0,100,1000.0,0.0
3.055055055055055,posit20,0.0,100,1000.0,0.0
3.055055055055055,posit24,0.0,100,1000.0,0.0
3.055055055055055,posit32,0.0,100,1000.0,0.0
3.063063063063063,float64,0.0,100,1000.0,0.0
3.063063063063063,float32,0.0,100,1000.0,0.0
3.063063063063063,float16,0.0,100,1000.0,0.0
3.063063063063063,posit16,0.0,100,1000.0,0.0
3.063063063063063,posit20,0.0,100,1000.0,0.0
3.063063063063063,posit24,0.0,100,1000.0,0.0
3.063063063063063,posit32,0.0,100,1000.0,0.0
3.0710710710710707,float64,0.0,100,1000.0,0.0
3.0710710710710707,float32,0.0,100,1000.0,0.0
3.0710710710710707,float16,0.0,100,1000.0,0.0
3.0710710710710707,posit16,0.0,100,1000.0,0.0
3.0710710710710707,posit20,0.0,100,1000.0,0.0
3.0710710710710707,posit24,0.0,100,1000.0,0.0
3.0710710710710707,posit32,0.0,100,1000.0,0.0
3.0790790790790794,float64,0.0,100,1000.0,0.0
3.0790790790790794,float32,0.0,100,1000.0,0.0
3.0790790790790794,float16,0.0,100,1000.0,0.0
3.0790790790790794,posit16,0.0,100,1000.0,0.0
3.0790790790790794,posit20,0.0,100,1000.0,0.0
3.0790790790790794,posit24,0.0,100,1000.0,0.0
3.0790790790790794,posit32,0.0,100,1000.0,0.0
3.0870870870870872,float64,0.0,100,1000.0,0.0
3.0870870870870872,float32,0.0,100,1000.0,0.0
3.0870870870870872,float16,0.0,100,1000.0,0.0
3.0870870870870872,posit16,0.0,100,1000.0,0.0
3.0870870870870872,posit20,0.0,100,1000.0,0.0
3.0870870870870872,posit24,0.0,100,1000.0,0.0
3.0870870870870872,posit32,0.0,100,1000.0,0.0
3.095095095095095,float64,0.0,100,1000.0,0.0
3.095095095095095,float32,0.0,100,1000.0,0.0
3.095095095095095,float16,0.0,100,1000.0,0.0
3.095095095095095,posit16,0.0,100,1000.0,0.0
3.095095095095095,posit20,0.0,100,1000.0,0.0
3.095095095095095,posit24,0.0,100,1000.0,0.0
3.095095095095095,posit32,0.0,100,1000.0,0.0
3.103103103103103,float64,0.0,100,1000.0,0.0
3.103103103103103,float32,0.0,100,1000.0,0.0
3.103103103103103,float16,0.0,100,1000.0,0.0
3.103103103103103,posit16,0.0,100,1000.0,0.0
3.103103103103103,posit20,0.0,100,1000.0,0.0
3.103103103103103,posit24,0.0,100,1000.0,0.0
3.103103103103103,posit32,0.0,100,1000.0,0.0
3.1111111111111107,float64,0.0,100,1000.0,0.0
3.1111111111111107,float32,0.0,100,1000.0,0.0
3.1111111111111107,float16,0.0,100,1000.0,0.0
3.1111111111111107,posit16,0.0,100,1000.0,0.0
3.1111111111111107,posit20,0.0,100,1000.0,0.0
3.1111111111111107,posit24,0.0,100,1000.0,0.0
3.1111111111111107,posit32,0.0,100,1000.0,0.0
3.1191191191191194,float64,0.0,100,1000.0,0.0
3.1191191191191194,float32,0.0,100,1000.0,0.0
3.1191191191191194,float16,0.0,100,1000.0,0.0
3.1191191191191194,posit16,0.0,100,1000.0,0.0
3.1191191191191194,posit20,0.0,100,1000.0,0.0
3.1191191191191194,posit24,0.0,100,1000.0,0.0
3.1191191191191194,posit32,0.0,100,1000.0,0.0
3.1271271271271273,float64,0.0,100,1000.0,0.0
3.1271271271271273,float32,0.0,100,1000.0,0.0
3.1271271271271273,float16,0.0,100,1000.0,0.0
3.1271271271271273,posit16,0.0,100,1000.0,0.0
3.1271271271271273,posit20,0.0,100,1000.0,0.0
3.1271271271271273,posit24,0.0,100,1000.0,0.0
3.1271271271271273,posit32,0.0,100,1000.0,0.0
3.135135135135135,float64,0.0,100,1000.0,0.0
3.135135135135135,float32,0.0,100,1000.0,0.0
3.135135135135135,float16,0.0,100,1000.0,0.0
3.135135135135135,posit16,0.0,100,1000.0,0.0
3.135135135135135,posit20,0.0,100,1000.0,0.0
3.135135135135135,posit24,0.0,100,1000.0,0.0
3.135135135135135,posit32,0.0,100,1000.0,0.0
3.143143143143143,float64,0.0,100,1000.0,0.0
3.143143143143143,float32,0.0,100,1000.0,0.0
3.143143143143143,float16,0.0,100,1000.0,0.0
3.143143143143143,posit16,0.0,100,1000.0,0.0
3.143143143143143,posit20,0.0,100,1000.0,0.0
3.143143143143143,posit24,0.0,100,1000.0,0.0
3.143143143143143,posit32,0.0,100,1000.0,0.0
3.1511511511511507,float64,0.0,100,1000.0,0.0
3.1511511511511507,float32,0.0,100,1000.0,0.0
3.1511511511511507,float16,0.0,100,1000.0,0.0
3.1511511511511507,posit16,0.0,100,1000.0,0.0
3.1511511511511507,posit20,0.0,100,1000.0,0.0
3.1511511511511507,posit24,0.0,100,1000.0,0.0
3.1511511511511507,posit32,0.0,100,1000.0,0.0
3.1591591591591595,float64,0.0,100,1000.0,0.0
3.1591591591591595,float32,0.0,100,1000.0,0.0
3.1591591591591595,float16,0.0,100,1000.0,0.0
3.1591591591591595,posit16,0.0,100,1000.0,0.0
3.1591591591591595,posit20,0.0,100,1000.0,0.0
3.1591591591591595,posit24,0.0,100,1000.0,0.0
3.1591591591591595,posit32,0.0,100,1000.0,0.0
3.1671671671671673,float64,0.0,100,1000.0,0.0
3.1671671671671673,float32,0.0,100,1000.0,0.0
3.1671671671671673,float16,0.0,100,1000.0,0.0
3.1671671671671673,posit16,0.0,100,1000.0,0.0
3.1671671671671673,posit20,0.0,100,1000.0,0.0
3.1671671671671673,posit24,0.0,100,1000.0,0.0
3.1671671671671673,posit32,0.0,100,1000.0,0.0
3.175175175175175,float64,0.0,100,1000.0,0.0
3.175175175175175,float32,0.0,100,1000.0,0.0
3.175175175175175,float16,0.0,100,1000.0,0.0
3.175175175175175,posit16,0.0,100,1000.0,0.0
3.175175175175175,posit20,0.0,100,1000.0,0.0
3.175175175175175,posit24,0.0,100,1000.0,0.0
3.175175175175175,posit32,0.0,100,1000.0,0.0
3.183183183183183,float64,0.0,100,1000.0,0.0
3.183183183183183,float32,0.0,100,1000.0,0.0
3.183183183183183,float16,0.0,100,1000.0,0.0
3.183183183183183,posit16,0.0,100,1000.0,0.0
3.183183183183183,posit20,0.0,100,1000.0,0.0
3.183183183183183,posit24,0.0,100,1000.0,0.0
3.183183183183183,posit32,0.0,100,1000.0,0.0
3.1911911911911908,float64,0.0,100,1000.0,0.0
3.1911911911911908,float32,0.0,100,1000.0,0.0
3.1911911911911908,float16,0.0,100,1000.0,0.0
3.1911911911911908,posit16,0.0,100,1000.0,0.0
3.1911911911911908,posit20,0.0,100,1000.0,0.0
3.1911911911911908,posit24,0.0,100,1000.0,0.0
3.1911911911911908,posit32,0.0,100,1000.0,0.0
3.1991991991991995,float64,0.0,100,1000.0,0.0
3.1991991991991995,float32,0.0,100,1000.0,0.0
3.1991991991991995,float16,0.0,100,1000.0,0.0
3.1991991991991995,posit16,0.0,100,1000.0,0.0
3.1991991991991995,posit20,0.0,100,1000.0,0.0
3.1991991991991995,posit24,0.0,100,1000.0,0.0
3.1991991991991995,posit32,0.0,100,1000.0,0.0
3.2072072072072073,float64,0.0,100,1000.0,0.0
3.2072072072072073,float32,0.0,100,1000.0,0.0
3.2072072072072073,float16,0.0,100,1000.0,0.0
3.2072072072072073,posit16,0.0,100,1000.0,0.0
3.2072072072072073,posit20,0.0,100,1000.0,0.0
3.2072072072072073,posit24,0.0,100,1000.0,0.0
3.2072072072072073,posit32,0.0,100,1000.0,0.0
3.215215215215215,float64,0.0,100,1000.0,0.0
3.215215215215215,float32,0.0,100,1000.0,0.0
3.215215215215215,float16,0.0,100,1000.0,0.0
3.215215215215215,posit16,0.0,100,1000.0,0.0
3.215215215215215,posit20,0.0,100,1000.0,0.0
3.215215215215215,posit24,0.0,100,1000.0,0.0
3.215215215215215,posit32,0.0,100,1000.0,0.0
3.223223223223223,float64,0.0,100,1000.0,0.0
3.223223223223223,float32,0.0,100,1000.0,0.0
3.223223223223223,float16,0.0,100,1000.0,0.0
3.223223223223223,posit16,0.0,100,1000.0,0.0
3.223223223223223,posit20,0.0,100,1000.0,0.0
3.223223223223223,posit24,0.0,100,1000.0,0.0
3.223223223223223,posit32,0.0,100,1000.0,0.0
3.231231231231231,float64,0.0,100,1000.0,0.0
3.231231231231231,float32,0.0,100,1000.0,0.0
3.231231231231231,float16,0.0,100,1000.0,0.0
3.231231231231231,posit16,0.0,100,1000.0,0.0
3.231231231231231,posit20,0.0,100,1000.0,0.0
3.231231231231231,posit24,0.0,100,1000.0,0.0
3.231231231231231,posit32,0.0,100,1000.0,0.0
3.2392392392392395,float64,0.0,100,1000.0,0.0
3.2392392392392395,float32,0.0,100,1000.0,0.0
3.2392392392392395,float16,0.0,100,1000.0,0.0
3.2392392392392395,posit16,0.0,100,1000.0,0.0
3.2392392392392395,posit20,0.0,100,1000.0,0.0
3.2392392392392395,posit24,0.0,100,1000.0,0.0
3.2392392392392395,posit32,0.0,100,1000.0,0.0
3.2472472472472473,float64,0.0,100,1000.0,0.0
3.2472472472472473,float32,0.0,100,1000.0,0.0
3.2472472472472473,float16,0.0,100,1000.0,0.0
3.2472472472472473,posit16,0.0,100,1000.0,0.0
3.2472472472472473,posit20,0.0,100,1000.0,0.0
3.2472472472472473,posit24,0.0,100,1000.0,0.0
3.2472472472472473,posit32,0.0,100,1000.0,0.0
3.255255255255255,float64,0.0,100,1000.0,0.0
3.255255255255255,float32,0.0,100,1000.0,0.0
3.255255255255255,float16,0.0,100,1000.0,0.0
3.255255255255255,posit16,0.0,100,1000.0,0.0
3.255255255255255,posit20,0.0,100,1000.0,0.0
3.255255255255255,posit24,0.0,100,1000.0,0.0
3.255255255255255,posit32,0.0,100,1000.0,0.0
3.263263263263263,float64,0.0,100,1000.0,0.0
3.263263263263263,float32,0.0,100,1000.0,0.0
3.263263263263263,float16,0.0,100,1000.0,0.0
