Tiempo (ms),Voltaje (mV)
200.1,-59.593955839599
200.20000000000002,-59.48989439799499
200.3,-59.38479234197493
200.4,-59.27863926539468
200.5,-59.17142465804862
200.6,-59.06313790462911
200.70000000000002,-58.9537682836754
200.8,-58.84330496651215
200.9,-58.73173701617727
201.0,-58.61905338633905
201.1,-58.50524292020244
201.20000000000002,-58.39029434940446
201.3,-58.27419629289851
201.4,-58.15693725582749
201.5,-58.03850562838577
201.6,-57.91888968466963
201.70000000000002,-57.798077581516324
201.8,-57.67605735733149
201.9,-57.552816930904804
202.0,-57.42834410021385
202.1,-57.30262654121599
202.20000000000002,-57.17565180662815
202.3,-57.04740732469443
202.4,-56.917880397941374
202.5,-56.78705820192079
202.6,-56.65492778394
202.70000000000002,-56.5214760617794
202.8,-56.386689822397194
202.9,-56.250555720621165
203.0,-56.11306027782738
203.1,-55.97418988060565
203.20000000000002,-55.8339307794117
203.3,-55.69226908720582
203.4,-55.54919077807788
203.5,-55.404681685858655
203.6,-55.25872750271724
203.70000000000002,-55.111313777744414
203.8,-54.962425915521855
203.9,-54.81204917467707
204.0,-54.66016866642384
204.1,-54.50676935308808
204.20000000000002,-54.35183604661896
204.3,-54.19535340708516
204.4,-54.037305941156006
204.5,-53.87767800056756
204.6,-53.71645378057324
204.70000000000002,-53.553617318378976
204.8,-53.38915249156276
204.9,-53.22304301647839
205.0,-53.05527244664317
205.1,-52.885824171109604
205.20000000000002,-52.7146814128207
205.3,-52.54182722694891
205.4,-52.367244499218394
205.5,-52.19091594421058
205.6,-52.01282410365269
205.70000000000002,-51.832951344689214
205.8,-51.651279858136114
205.9,-51.46779165671747
206.0,-51.282468573284646
206.1,-51.0952922590175
206.20000000000002,-50.90624418160767
206.3,-50.715305623423745
206.4,-50.52245767965798
206.5,-50.32768125645456
206.6,-50.13095706901911
206.70000000000002,-60.0
206.8,-59.899998999999994
206.9,-59.79899799
207.0,-59.6969869699
207.1,-59.593955839599
207.20000000000002,-59.48989439799499
207.3,-59.38479234197493
207.4,-59.27863926539468
207.5,-59.17142465804862
207.6,-59.06313790462911
207.70000000000002,-58.9537682836754
207.8,-58.84330496651215
207.9,-58.73173701617727
208.0,-58.61905338633905
208.1,-58.50524292020244
208.2,-58.39029434940446
208.3,-58.27419629289851
208.4,-58.15693725582749
208.50000000000003,-58.03850562838577
208.6,-57.91888968466963
208.7,-57.798077581516324
208.8,-57.67605735733149
208.9,-57.552816930904804
209.00000000000003,-57.42834410021385
209.1,-57.30262654121599
209.2,-57.17565180662815
209.3,-57.04740732469443
209.4,-56.917880397941374
209.50000000000003,-56.78705820192079
209.6,-56.65492778394
209.7,-56.5214760617794
209.8,-56.386689822397194
209.9,-56.250555720621165
210.00000000000003,-56.11306027782738
210.1,-55.97418988060565
210.2,-55.8339307794117
210.3,-55.69226908720582
210.4,-55.54919077807788
210.50000000000003,-55.404681685858655
210.6,-55.25872750271724
210.7,-55.111313777744414
210.8,-54.962425915521855
210.9,-54.81204917467707
211.00000000000003,-54.66016866642384
211.1,-54.50676935308808
211.2,-54.35183604661896
211.3,-54.19535340708516
211.4,-54.037305941156006
211.50000000000003,-53.87767800056756
211.6,-53.71645378057324
211.7,-53.553617318378976
211.8,-53.38915249156276
211.9,-53.22304301647839
212.00000000000003,-53.05527244664317
212.1,-52.885824171109604
212.2,-52.7146814128207
212.3,-52.54182722694891
212.4,-52.367244499218394
212.50000000000003,-52.19091594421058
212.6,-52.01282410365269
212.7,-51.832951344689214
212.8,-51.651279858136114
212.9,-51.46779165671747
213.00000000000003,-51.282468573284646
213.1,-51.0952922590175
213.2,-50.90624418160767
213.3,-50.715305623423745
213.4,-50.52245767965798
213.50000000000003,-50.32768125645456
213.6,-50.13095706901911
213.7,-60.0
213.8,-59.899998999999994
213.9,-59.79899799
214.00000000000003,-59.6969869699
214.1,-59.593955839599
214.2,-59.48989439799499
214.3,-59.38479234197493
214.4,-59.27863926539468
214.50000000000003,-59.17142465804862
214.6,-59.06313790462911
214.7,-58.9537682836754
214.8,-58.84330496651215
214.9,-58.73173701617727
215.0,-58.61905338633905
215.10000000000002,-58.50524292020244
215.2,-58.39029434940446
215.3,-58.27419629289851
215.4,-58.15693725582749
215.5,-58.03850562838577
215.60000000000002,-57.91888968466963
215.7,-57.798077581516324
215.8,-57.67605735733149
215.9,-57.552816930904804
216.0,-57.42834410021385
216.10000000000002,-57.30262654121599
216.2,-57.17565180662815
216.3,-57.04740732469443
216.4,-56.917880397941374
216.5,-56.78705820192079
216.60000000000002,-56.65492778394
216.7,-56.5214760617794
216.8,-56.386689822397194
216.9,-56.250555720621165
